,0,1
0,193.44,193.5
1,-252.31,-252.36
2,-32.549,-32.579
3,-1.4146,-1.4098
4,-0.014715,-0.014692
5,11.814,11.774
6,0.47129,0.49834
7,0.088914,0.092978
8,0.0045874,0.0035945
9,0.00083745,0.00046247
10,0.00077543,0.00080394
11,0.00025148,0.00013802
12,0.00016018,9.1405e-05
13,4.0937e-06,2.2019e-05
14,,4.6372e-06
