,0,1
0,195.15,193.71
1,-253.79,-252.53
2,-32.771,-32.609
3,-1.4184,-1.4192
4,-0.014691,-0.014782
5,11.8,11.771
6,0.4799,0.49932
7,0.096186,0.09166
8,0.0013553,0.0044007
9,0.0003444,0.00045764
10,0.00096783,0.00086189
11,0.00046841,8.5711e-05
12,6.9713e-05,9.9591e-05
13,4.3925e-05,1.8773e-05
14,3.7314e-06,5.2118e-06
