,0,1,2
0,93.52,94.266,93.727
1,-183.02,-183.82,-183.3
2,-6.3285,-6.3048,-6.2865
3,-0.027055,-0.026947,-0.02683
4,-0.00014056,-0.00014,-0.00013901
5,3.437,3.4421,3.4437
6,1.338,1.3604,1.3554
7,0.0058055,0.00097742,-0.00015213
8,0.0013323,0.0055835,0.0067478
9,-1.7635e-05,-4.4415e-05,-6.8232e-05
10,4.9047e-06,9.6531e-06,1.1727e-05
11,,,-1.5758e-06
