,0,1
0,121.05,120.15
1,-261.25,-260.4
2,-10.424,-10.36
3,-0.066815,-0.066252
4,-0.00031981,-0.00031702
5,5.3934,5.4068
6,2.1353,2.1301
7,0.0061925,0.0064331
8,0.0065681,0.0065745
9,-4.4076e-05,-4.4572e-05
10,9.4134e-06,1.2326e-05
11,,-1.2997e-06
