0.24340234996709789	0.5439044290000012
0.36510352495064685	0.30832442900000245
0.97360939986839157	0.06042557099999968
1.2170117498354895	0.02324942899999982
1.7038164497696853	0.03163942900000194
2.9208281996051748	0.018836570999997804
3.6510352495064686	0.005959429000000682
4.381242299407762	0.0013004290000004914
6.8152657990787411	0.0010084290000023088
7.7888751989471325	0.006437429000001771
9.2492892987497211	0.0041064290000001336
10.222898698618112	0.001210429000000346
14.604140998025875	0.0007435709999974449
16.429658622779108	0.0012755709999971998
18.255176247532344	0.001522429000001324
24.096832646742691	0.00026357099999785305
29.208281996051749	0.00034557100000043306
30.668696095854337	0.001079570999998225
40.891594794472446	0.0006475709999982371
44.299227694011819	0.0010835709999987841
59.390173391971885	0.00027457099999850243
59.390173391971885	0.00027457099999850243
62.31100159157706	0.00012857099999763477
68.152657990787418	0.00012057100000006926
77.888751989471331	0.00020342900000258624
97.360939986839156	2.5429000000798396e-05
110.74806923502955	6.429000002583507e-06
110.74806923502955	6.429000002583507e-06
124.13519848321992	0.00012242900000103418
124.13519848321992	0.00012242900000103418
138.73933948124579	0.00010242900000179134
166.48720737749497	0.00023242900000042255
176.71010607611308	0.000271429000001433
185.4725906749286	0.0002064290000021174
204.45797397236223	2.1429000000239284e-05
204.45797397236223	2.1429000000239284e-05
224.90377136959847	2.0429000002764042e-05
262.38773326453156	2.429000002024395e-06
287.94498001107684	3.742900000247573e-05
287.94498001107684	3.742900000247573e-05
313.50222675762211	1.4429000000149017e-05
313.50222675762211	1.4429000000149017e-05
350.49938395262097	1.642900000220493e-05
396.13732457145181	6.042900000124973e-05
396.13732457145181	6.042900000124973e-05
396.13732457145181	6.042900000124973e-05
443.60078281503593	7.542900000245822e-05
502.74755385704071	6.142900000227769e-05
502.74755385704071	6.142900000227769e-05
529.64351352840504	4.2429000000510086e-05
560.67731314921002	3.142899999986071e-05
560.67731314921002	3.142899999986071e-05
657.18634491116438	4.2429000000510086e-05
657.18634491116438	4.2429000000510086e-05
657.18634491116438	4.2429000000510086e-05
725.0956005519846	1.1429000000617862e-05
725.0956005519846	1.1429000000617862e-05
