,0,1,2,3,4,5,6,7,8,9
0,51.966,54.123,52.974,52.759,53.108,51.894,52.593,53.529,53.006,53.085
1,-75.892,-78.131,-76.678,-76.521,-76.784,-75.67,-76.319,-77.205,-76.727,-76.781
2,-2.2175,-2.4732,-2.5731,-2.507,-2.5963,-2.4951,-2.5445,-2.5941,-2.5513,-2.576
3,-0.002365,-0.0029378,-0.0030228,-0.003153,-0.0032552,-0.0031341,-0.0032061,-0.0033856,-0.0030678,-0.0031946
4,-2.5968e-06,-2.9857e-06,-2.9383e-06,-2.9445e-06,-3.1308e-06,-3.0395e-06,-3.1871e-06,-3.3192e-06,-2.9758e-06,-3.1417e-06
5,1.1934,1.1472,1.1095,1.0906,1.1017,1.0908,1.0969,1.1052,1.0968,1.0951
6,0.43813,0.31854,0.37259,0.36206,0.35071,0.36059,0.35318,0.34952,0.35673,0.35953
7,0.0069542,0.0062818,0.0046636,0.0038597,0.0052724,0.0052405,0.0053958,0.0055089,0.0059483,0.0056634
8,0.00046463,0.00021641,0.0010842,0.0018449,0.00075296,0.00059163,0.00038275,0.00034647,0.00024777,0.00033314
9,-1.154e-05,-1.4417e-05,1.2115e-05,-3.2617e-06,-8.1329e-06,-1.2063e-05,-7.9989e-06,-1.2206e-05,-1.1773e-05,-9.3997e-06
10,-1.0489e-06,4.2044e-07,-1.3605e-06,,,-1.3809e-06,,-2.2112e-07,-2.3411e-07,
