,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,211.72,211.12,211.12,211.12,209.16,210.13,210.13,210.13,204.4,206.95,206.95,206.95,208.37,210.08,210.08,208.43,208.43,209.2,208.65,208.65,209.05,209.05,209.05,209.25,208.67,208.67,209.15,209.15,208.36,208.44,208.44,208.53,208.41,209.47,208.79,208.79,208.23,208.23,208.23,208.29,208.29,208.29,208.29,208.51,208.51,208.51,208.51,208.72
1,-212.01,-212.21,-212.21,-212.21,-210.22,-210.57,-210.57,-210.57,-205.17,-207.83,-207.83,-207.83,-209.07,-210.66,-210.66,-209.23,-209.03,-209.78,-209.31,-209.31,-209.83,-209.83,-209.83,-209.91,-209.29,-209.29,-209.88,-209.88,-209.07,-209.09,-209.09,-209.29,-209.12,-210.07,-209.46,-209.46,-208.97,-208.97,-208.97,-209.0,-209.0,-209.0,-209.0,-209.22,-209.22,-209.22,-209.22,-209.41
2,-8.6451,-8.3087,-8.3087,-8.3087,-8.4182,-8.5937,-8.5937,-8.5937,-8.2956,-8.2314,-8.2314,-8.2314,-8.4266,-8.5185,-8.5185,-8.3178,-8.5146,-8.5426,-8.4723,-8.4723,-8.3575,-8.3575,-8.3575,-8.4719,-8.5066,-8.5066,-8.3875,-8.3875,-8.4225,-8.4761,-8.4761,-8.37,-8.4225,-8.5256,-8.4622,-8.4622,-8.3886,-8.3886,-8.3886,-8.4165,-8.4165,-8.4165,-8.4165,-8.4189,-8.4189,-8.4189,-8.4189,-8.4368
3,-0.11198,-0.099613,-0.099613,-0.099613,-0.10481,-0.10475,-0.10475,-0.10475,-0.097967,-0.097684,-0.097684,-0.097684,-0.10253,-0.10335,-0.10335,-0.10077,-0.10222,-0.1035,-0.10186,-0.10186,-0.099935,-0.099935,-0.099935,-0.10121,-0.10314,-0.10314,-0.10094,-0.10094,-0.10196,-0.10218,-0.10218,-0.10052,-0.10086,-0.10324,-0.10205,-0.10205,-0.10038,-0.10038,-0.10038,-0.1014,-0.1014,-0.1014,-0.1014,-0.10102,-0.10102,-0.10102,-0.10102,-0.10154
4,-0.0015098,-0.0012003,-0.0012003,-0.0012003,-0.0012806,-0.0012307,-0.0012307,-0.0012307,-0.0011587,-0.0011554,-0.0011554,-0.0011554,-0.0012365,-0.0012155,-0.0012155,-0.0011795,-0.0011601,-0.0012096,-0.0011907,-0.0011907,-0.0011778,-0.0011778,-0.0011778,-0.0011767,-0.0012051,-0.0012051,-0.0011913,-0.0011913,-0.0012085,-0.0012057,-0.0012057,-0.0011837,-0.0011779,-0.0012048,-0.0011916,-0.0011916,-0.0011804,-0.0011804,-0.0011804,-0.0011958,-0.0011958,-0.0011958,-0.0011958,-0.0011844,-0.0011844,-0.0011844,-0.0011844,-0.0011856
5,-0.012218,-0.0077312,-0.0077312,-0.0077312,-0.0075908,-0.0080929,-0.0080929,-0.0080929,-0.0081059,-0.0080888,-0.0080888,-0.0080888,-0.0080759,-0.0079601,-0.0079601,-0.0080238,-0.007977,-0.008006,-0.0079546,-0.0079546,-0.0079797,-0.0079797,-0.0079797,-0.0079503,-0.0079582,-0.0079582,-0.0079986,-0.0079986,-0.0079604,-0.0079829,-0.0079829,-0.0079676,-0.0079674,-0.0079881,-0.0079853,-0.0079853,-0.0079832,-0.0079832,-0.0079832,-0.0079735,-0.0079735,-0.0079735,-0.0079735,-0.007975,-0.007975,-0.007975,-0.007975,-0.0079733
6,-0.0089873,-0.0056745,-0.0056745,-0.0056745,-0.0054541,-0.0058602,-0.0058602,-0.0058602,-0.0058581,-0.005832,-0.005832,-0.005832,-0.0058219,-0.0057488,-0.0057488,-0.005791,-0.0057741,-0.0057791,-0.0057335,-0.0057335,-0.0057651,-0.0057651,-0.0057651,-0.005736,-0.0057506,-0.0057506,-0.0057726,-0.0057726,-0.0057434,-0.0057578,-0.0057578,-0.005758,-0.0057495,-0.0057653,-0.0057618,-0.0057618,-0.0057604,-0.0057604,-0.0057604,-0.0057613,-0.0057613,-0.0057613,-0.0057613,-0.0057639,-0.0057639,-0.0057639,-0.0057639,-0.0057635
7,-4.7931e-05,2.8068e-05,2.8068e-05,2.8068e-05,2.6026e-05,2.8926e-05,2.8926e-05,2.8926e-05,2.9224e-05,2.5592e-05,2.5592e-05,2.5592e-05,2.849e-05,2.5913e-05,2.5913e-05,2.694e-05,2.9035e-05,2.6536e-05,2.6609e-05,2.6609e-05,2.7601e-05,2.7601e-05,2.7601e-05,2.6822e-05,2.8178e-05,2.8178e-05,2.6779e-05,2.6779e-05,2.6935e-05,2.6801e-05,2.6801e-05,2.8675e-05,2.665e-05,2.6759e-05,2.6952e-05,2.6952e-05,2.6884e-05,2.6884e-05,2.6884e-05,2.8219e-05,2.8219e-05,2.8219e-05,2.8219e-05,2.8787e-05,2.8787e-05,2.8787e-05,2.8787e-05,2.8903e-05
8,-2.3574e-05,-1.4393e-05,-1.4393e-05,-1.4393e-05,-1.4895e-05,-1.4783e-05,-1.4783e-05,-1.4783e-05,-1.4699e-05,-1.522e-05,-1.522e-05,-1.522e-05,-1.505e-05,-1.5034e-05,-1.5034e-05,-1.5076e-05,-1.4825e-05,-1.5026e-05,-1.5013e-05,-1.5013e-05,-1.4944e-05,-1.4944e-05,-1.4944e-05,-1.5072e-05,-1.4839e-05,-1.4839e-05,-1.5088e-05,-1.5088e-05,-1.5001e-05,-1.5081e-05,-1.5081e-05,-1.4818e-05,-1.5028e-05,-1.5085e-05,-1.5067e-05,-1.5067e-05,-1.5038e-05,-1.5038e-05,-1.5038e-05,-1.4887e-05,-1.4887e-05,-1.4887e-05,-1.4887e-05,-1.4874e-05,-1.4874e-05,-1.4874e-05,-1.4874e-05,-1.4825e-05
9,-1.0366e-07,2.9546e-06,2.9546e-06,2.9546e-06,3.0272e-06,3.7384e-06,3.7384e-06,3.7384e-06,3.2229e-06,2.9807e-06,2.9807e-06,2.9807e-06,2.7883e-06,2.9445e-06,2.9445e-06,2.8921e-06,3.8119e-06,2.8788e-06,2.8914e-06,2.8914e-06,2.9743e-06,2.9743e-06,2.9743e-06,2.9785e-06,3.3232e-06,3.3232e-06,2.9381e-06,2.9381e-06,2.9512e-06,2.9287e-06,2.9287e-06,3.431e-06,2.9559e-06,2.9416e-06,2.9437e-06,2.9437e-06,2.9262e-06,2.9262e-06,2.9262e-06,3.3074e-06,3.3074e-06,3.3074e-06,3.3074e-06,3.5433e-06,3.5433e-06,3.5433e-06,3.5433e-06,3.5464e-06
