,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,217.45,221.26,220.5,220.5,219.14,219.14,214.32,214.32,218.07,216.77,215.34,217.42,217.07,217.14,216.1,217.86,217.31,217.02,217.66,218.04,217.76,217.92,217.16,217.6,217.17,217.35,217.79,217.88,217.19,217.36,216.97,217.17,217.37,217.35,217.85,217.85,217.35,217.91,217.71,217.54,217.67,217.6,217.66,217.81,217.33,217.39,217.46,217.44
1,-222.65,-222.35,-221.97,-221.97,-220.53,-220.53,-215.95,-215.95,-219.64,-218.14,-216.96,-218.81,-218.72,-218.67,-217.85,-219.24,-218.85,-218.6,-219.19,-219.46,-219.28,-219.31,-218.71,-219.12,-218.63,-218.87,-219.27,-219.31,-218.74,-218.86,-218.53,-218.67,-218.92,-218.88,-219.35,-219.35,-218.88,-219.4,-219.21,-219.05,-219.2,-219.16,-219.17,-219.31,-218.84,-218.91,-218.97,-218.99
2,-9.3621,-8.1071,-8.4981,-8.4981,-8.8568,-8.8568,-8.3632,-8.3632,-8.5725,-8.727,-8.5232,-8.7311,-8.4535,-8.6108,-8.3952,-8.7704,-8.5856,-8.557,-8.6032,-8.7067,-8.6117,-8.7409,-8.5844,-8.6135,-8.6703,-8.6237,-8.6471,-8.6909,-8.5822,-8.6311,-8.5765,-8.6339,-8.5849,-8.6005,-8.6279,-8.6279,-8.6131,-8.6423,-8.6349,-8.6261,-8.6019,-8.5797,-8.6182,-8.6408,-8.6206,-8.612,-8.622,-8.5878
3,-0.13703,-0.11094,-0.12189,-0.12189,-0.12602,-0.12602,-0.11908,-0.11908,-0.12044,-0.12266,-0.12,-0.12151,-0.11752,-0.11877,-0.1154,-0.12303,-0.12052,-0.11785,-0.11953,-0.12314,-0.12066,-0.12165,-0.1196,-0.11946,-0.12083,-0.1201,-0.12173,-0.12159,-0.12027,-0.1208,-0.11973,-0.1208,-0.11997,-0.12024,-0.12105,-0.12105,-0.12061,-0.1207,-0.12094,-0.12027,-0.12031,-0.11974,-0.12027,-0.12085,-0.12103,-0.12062,-0.12039,-0.11979
4,-0.0021169,-0.0018909,-0.0020476,-0.0020476,-0.0021056,-0.0021056,-0.0019924,-0.0019924,-0.0021129,-0.0020177,-0.0019554,-0.002013,-0.0019924,-0.001959,-0.0019281,-0.0020512,-0.0019989,-0.001983,-0.0020147,-0.0020563,-0.0020285,-0.0020221,-0.001976,-0.0019926,-0.0019857,-0.0020062,-0.0020397,-0.0020236,-0.0020217,-0.0020129,-0.0019999,-0.0020153,-0.0020049,-0.0019978,-0.0020231,-0.0020231,-0.0020231,-0.0020116,-0.0020167,-0.0020088,-0.0020132,-0.0020047,-0.0019981,-0.0020142,-0.0020232,-0.0020048,-0.0020113,-0.0019998
5,-0.0044215,-0.01062,-0.0092401,-0.0092401,-0.0088451,-0.0088451,-0.0090959,-0.0090959,-0.0086492,-0.0087589,-0.0087209,-0.0087834,-0.0087667,-0.0086614,-0.0086916,-0.0086776,-0.0087128,-0.0086895,-0.0086928,-0.0086784,-0.0087085,-0.0087031,-0.0087002,-0.0087024,-0.0087034,-0.008694,-0.0087216,-0.0087234,-0.0087211,-0.0087108,-0.0087081,-0.0087093,-0.0087041,-0.0086984,-0.0087016,-0.0087016,-0.0087144,-0.0087097,-0.0087061,-0.0087101,-0.0087103,-0.0087079,-0.0087095,-0.0087104,-0.0087122,-0.0087105,-0.0087096,-0.0087082
6,-0.0038015,-0.0079205,-0.0070065,-0.0070065,-0.0067158,-0.0067158,-0.0068377,-0.0068377,-0.0065109,-0.0065963,-0.0065815,-0.00661,-0.0065915,-0.0065214,-0.0065533,-0.0065416,-0.0065669,-0.006548,-0.0065468,-0.0065337,-0.0065623,-0.0065585,-0.0065575,-0.0065621,-0.0065622,-0.0065568,-0.0065706,-0.0065721,-0.00657,-0.0065652,-0.0065634,-0.0065628,-0.0065589,-0.0065565,-0.0065574,-0.0065574,-0.006566,-0.0065644,-0.0065621,-0.0065641,-0.0065633,-0.006563,-0.006563,-0.0065636,-0.0065654,-0.006565,-0.0065641,-0.0065634
7,-5.5929e-05,1.3832e-05,2.0068e-05,2.0068e-05,1.6943e-05,1.6943e-05,1.9678e-05,1.9678e-05,1.9124e-05,2.0988e-05,2.013e-05,1.8696e-05,1.82e-05,1.7908e-05,1.7895e-05,1.8529e-05,1.9366e-05,1.8758e-05,1.8929e-05,1.9233e-05,1.8805e-05,1.9356e-05,1.9213e-05,1.8592e-05,1.8826e-05,1.9381e-05,1.9322e-05,1.9109e-05,1.8921e-05,1.9184e-05,1.882e-05,1.9173e-05,1.8804e-05,1.9212e-05,1.8936e-05,1.8936e-05,1.8991e-05,1.9198e-05,1.9232e-05,1.9044e-05,1.9131e-05,1.9075e-05,1.9045e-05,1.9098e-05,1.9097e-05,1.9234e-05,1.9119e-05,1.9172e-05
8,-1.3676e-05,-1.3738e-05,-1.733e-05,-1.733e-05,-1.6684e-05,-1.6684e-05,-1.6985e-05,-1.6985e-05,-1.6649e-05,-1.626e-05,-1.6424e-05,-1.6415e-05,-1.6342e-05,-1.629e-05,-1.63e-05,-1.6411e-05,-1.6434e-05,-1.6384e-05,-1.6272e-05,-1.6387e-05,-1.6387e-05,-1.646e-05,-1.6381e-05,-1.6389e-05,-1.6385e-05,-1.6391e-05,-1.6507e-05,-1.6434e-05,-1.6455e-05,-1.6389e-05,-1.6396e-05,-1.6456e-05,-1.6385e-05,-1.6389e-05,-1.6413e-05,-1.6413e-05,-1.6421e-05,-1.6405e-05,-1.6392e-05,-1.6394e-05,-1.6429e-05,-1.6404e-05,-1.642e-05,-1.6402e-05,-1.6409e-05,-1.6411e-05,-1.6409e-05,-1.6414e-05
9,4.1077e-06,-3.5571e-06,4.4153e-06,4.4153e-06,3.8719e-06,3.8719e-06,3.6034e-06,3.6034e-06,3.8944e-06,3.8547e-06,3.8271e-06,3.7944e-06,3.8037e-06,3.9054e-06,3.8102e-06,3.9312e-06,3.8234e-06,3.8299e-06,3.8211e-06,3.8733e-06,3.8801e-06,3.8415e-06,3.8575e-06,3.8504e-06,3.8333e-06,3.8646e-06,3.8646e-06,3.8599e-06,3.8499e-06,3.8721e-06,3.8662e-06,3.8496e-06,3.8636e-06,3.8555e-06,3.8703e-06,3.8703e-06,3.8576e-06,3.8508e-06,3.8488e-06,3.8534e-06,3.8514e-06,3.86e-06,3.8483e-06,3.8446e-06,3.8537e-06,3.8465e-06,3.8507e-06,3.8606e-06
