,0,1,2
0,183.82,183.01,183.06
1,-183.55,-182.8,-182.8
2,-7.3829,-7.3109,-7.3632
3,-0.071055,-0.07046,-0.071174
4,-0.00058793,-0.00058923,-0.00059284
5,-0.0058695,-0.0060094,-0.0060131
6,-0.0045499,-0.0046629,-0.0046665
7,2.3e-05,2.4854e-05,2.4968e-05
8,-1.0433e-05,-1.0426e-05,-1.0416e-05
9,3.1311e-06,3.2438e-06,3.2594e-06
