,0,1
0,207.05,208.09
1,-208.14,-209.05
2,-8.0288,-8.1729
3,-0.0954,-0.096488
4,-0.0011084,-0.0010994
5,-0.0079545,-0.0078839
6,-0.0058901,-0.0058412
7,3.9052e-05,3.8691e-05
8,-2.001e-05,-1.5901e-05
9,4.2978e-06,-2.2676e-06
