,0,1,2,3
0,144.91,145.26,145.43,145.65
1,-144.24,-144.45,-144.63,-144.83
2,-5.7485,-5.9005,-5.8841,-5.9031
3,-0.04015,-0.041439,-0.041458,-0.041765
4,-0.00026939,-0.00027594,-0.00027499,-0.00027724
5,-0.0042442,-0.0043349,-0.0043132,-0.0043121
6,-0.0032346,-0.0033109,-0.0032947,-0.0032944
7,1.684e-05,1.8324e-05,1.7999e-05,1.8132e-05
8,-8.809e-06,-8.7778e-06,-8.783e-06,-8.7669e-06
