,0,1,2
0,182.49,182.97,182.73
1,-182.21,-182.71,-182.5
2,-7.3839,-7.3645,-7.3331
3,-0.071698,-0.071095,-0.070752
4,-0.00059728,-0.00059259,-0.0005903
5,-0.0060023,-0.0060037,-0.0060054
6,-0.0046662,-0.0046656,-0.0046649
7,2.5539e-05,2.5602e-05,2.5514e-05
8,-1.0297e-05,-1.0285e-05,-1.0317e-05
9,3.3082e-06,3.332e-06,3.33e-06
