,0,1
0,208.86,208.64
1,-209.66,-209.44
2,-8.4672,-8.432
3,-0.10222,-0.10127
4,-0.0012,-0.0011944
5,-0.0078104,-0.0078264
6,-0.0056903,-0.0056936
7,2.9822e-05,3.0189e-05
8,-1.4784e-05,-1.4733e-05
9,3.7979e-06,3.8157e-06
