,0,1,2,3,4,5,6,7,8,9
0,120.36,121.42,121.81,121.46,121.05,121.05,121.23,121.03,120.93,120.84
1,-119.54,-120.41,-120.74,-120.5,-120.07,-120.1,-120.21,-120.06,-119.96,-119.89
2,-4.8542,-5.0586,-5.1378,-5.0405,-5.053,-5.0231,-5.0942,-5.0421,-5.0416,-5.0217
3,-0.02405,-0.02639,-0.027463,-0.026338,-0.026272,-0.025973,-0.026601,-0.0263,-0.02625,-0.025998
4,-0.00010243,-0.00010926,-0.00011524,-0.0001112,-0.00011031,-0.00010974,-0.00011181,-0.00011096,-0.00011035,-0.00010933
5,-0.0036172,-0.0035453,-0.0035387,-0.0035003,-0.0034641,-0.0034866,-0.0034982,-0.0034885,-0.0034806,-0.0034862
6,-0.002668,-0.0026191,-0.0026092,-0.0025763,-0.0025496,-0.0025668,-0.0025763,-0.0025687,-0.0025626,-0.0025662
7,1.1809e-05,1.1437e-05,1.1405e-05,1.1309e-05,1.1223e-05,1.1123e-05,1.1293e-05,1.1231e-05,1.1221e-05,1.1051e-05
8,-7.7396e-06,-7.7209e-06,-7.6797e-06,-7.6497e-06,-7.6082e-06,-7.6324e-06,-7.6271e-06,-7.6249e-06,-7.6276e-06,-7.6408e-06
