,0,1,2,3,4,5,6
0,12.804,12.04,11.99,11.955,11.919,11.943,11.936
1,-23.723,-22.818,-22.738,-22.709,-22.68,-22.699,-22.693
2,-0.57235,-0.54132,-0.54133,-0.53872,-0.53806,-0.54253,-0.54007
3,-0.00044031,-0.00037934,-0.00037705,-0.00038353,-0.00038039,-0.00038477,-0.00038464
4,-3.4952e-08,-3.0693e-08,-3.1572e-08,-3.1658e-08,-3.1994e-08,-3.2802e-08,-3.1916e-08
5,0.038733,0.037892,0.038796,0.039212,0.039005,0.03887,0.038865
6,0.02801,0.028001,0.028453,0.028741,0.028621,0.028559,0.028558
7,-1.1461e-05,-1.5925e-05,-1.3075e-05,-1.2882e-05,-1.3472e-05,-1.3756e-05,-1.3672e-05
8,-1.1974e-06,-1.1321e-06,-7.673e-07,-7.2171e-07,-8.0188e-07,-8.3449e-07,-8.7082e-07
