,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,3.7248,2.3891,1.9756,2.3856,2.7877,2.6539,3.0236,2.518,2.9788,2.762,2.9288,2.9213,2.7959,2.8502,2.9274,2.7967,2.9565,2.781,2.8305,2.8511
1,-20.441,-19.245,-18.808,-19.178,-19.641,-19.495,-19.843,-19.362,-19.797,-19.591,-19.753,-19.738,-19.629,-19.666,-19.735,-19.61,-19.77,-19.598,-19.65,-19.672
2,-1.0547,-0.9008,-0.90078,-0.92269,-0.8987,-0.89837,-0.92133,-0.89615,-0.92418,-0.91144,-0.91462,-0.9238,-0.90968,-0.92569,-0.93404,-0.92705,-0.92699,-0.92404,-0.92187,-0.92024
3,-0.0015019,-0.0011901,-0.0011125,-0.0011323,-0.0010709,-0.0011062,-0.0011063,-0.0010896,-0.001145,-0.0010989,-0.0011158,-0.0011416,-0.0011164,-0.0011366,-0.0011739,-0.0011557,-0.0011459,-0.0011514,-0.0011359,-0.0011236
4,-2.0783e-08,-1.3784e-08,-1.5448e-08,-2.0715e-08,-2.144e-08,-1.7488e-08,-1.8462e-08,-1.8318e-08,-2.0969e-08,-1.8127e-08,-1.8861e-08,-1.8512e-08,-1.8951e-08,-1.8371e-08,-1.9734e-08,-1.9452e-08,-1.9712e-08,-1.9437e-08,-1.8439e-08,-1.9138e-08
5,2.0271,1.9781,1.9898,1.9872,1.9891,1.9706,1.9803,1.9855,1.9818,1.979,1.9781,1.9797,1.9813,1.9804,1.9803,1.9804,1.9806,1.9803,1.9799,1.98
6,0.23716,0.26138,0.23326,0.22984,0.24773,0.23921,0.24082,0.23736,0.24216,0.24136,0.2395,0.23956,0.24114,0.24033,0.24041,0.2399,0.23995,0.24011,0.24042,0.24036
7,0.014964,0.015345,0.015628,0.010473,0.012757,0.013998,0.013284,0.012502,0.011613,0.013227,0.012765,0.012435,0.012168,0.012425,0.012344,0.012735,0.012452,0.012363,0.012265,0.012203
8,0.0043671,0.0024358,0.0036644,0.0060131,0.0052776,0.0020719,0.0031214,0.0035452,0.0054842,0.0034544,0.0037482,0.0041099,0.0045426,0.0041617,0.0042356,0.0037907,0.0040807,0.0042146,0.0043367,0.0044158
9,5.4416e-05,4.7567e-05,3.6972e-05,-1.885e-05,7.0354e-05,6.4438e-05,0.0001873,0.00023694,-1.4786e-05,0.00014716,0.00013357,0.00014535,0.00010896,0.00013449,0.00014254,0.00017275,0.00016612,0.00015384,0.00015336,0.00015634
10,1.0361e-05,5.0846e-05,-9.9162e-05,1.1849e-05,4.4867e-05,2.0917e-06,1.5416e-05,2.7455e-05,7.602e-06,7.9824e-06,1.8303e-05,3.6447e-07,4.8998e-08,3.6332e-06,4.8891e-06,3.5354e-06,1.9782e-06,3.0419e-06,2.1319e-06,1.8482e-06
11,4.2999e-05,4.6101e-06,6.8101e-05,8.1233e-06,9.0643e-07,,3.8607e-06,1.5667e-06,,,1.2996e-06,,,,,,,,,
12,3.5784e-06,,2.8066e-05,,,,,,,,,,,,,,,,,
13,,,1.7594e-05,,,,,,,,,,,,,,,,,
14,,,7.4244e-06,,,,,,,,,,,,,,,,,
