,0,1,2
0,93.825,94.821,95.306
1,-186.67,-187.67,-188.08
2,-13.346,-13.427,-13.51
3,-0.1681,-0.16669,-0.17041
4,-0.00019647,-0.00019393,-0.00019859
5,11.995,11.944,11.954
6,1.3227,1.3841,1.3763
7,0.062957,0.060872,0.059455
8,0.026936,0.030877,0.031423
9,-3.0961e-05,0.00051185,0.00093013
10,-0.00017243,0.0010785,0.00098137
11,1.2393e-05,0.00011487,8.0683e-05
12,6.2284e-05,5.2272e-05,1.6996e-05
13,3.3348e-06,7.6675e-08,1.34e-06
