3	0.38583700000000043
4	0.3330139999999986
8	0.07251399999999997
10	0.015006000000001407
16	0.039066000000000045
20	0.013558999999998989
29	0.012158000000001223
35	0.00047300000000127795
45	0.0038469999999986015
56	0.002600000000001046
72	0.0009740000000011406
73	4.400000000082116e-05
104	0.00013799999999974943
119	0.0005669999999984299
145	0.0007769999999993615
165	0.0006409999999998917
165	0.0006409999999998917
195	5.899999999847694e-05
249	0.00032699999999863394
256	0.0005199999999998539
