1	0.11914333333333182
2	0.11986222222222231
4	0.054428888888889304
5	0.0052855555555559874
9	0.026939999999999742
14	0.00314888888888909
21	0.0018922222222226281
25	0.005889999999999063
44	0.004325555555556804
58	0.0005766666666655595
72	0.0010833333333337691
88	0.0006955555555556714
108	0.0012655555555571851
127	0.00140000000000029
150	0.001077777777776845
180	0.0009866666666678015
225	0.0006077777777786508
408	0.0007355555555559334
552	0.0008066666666675104
840	0.000616666666667598
1008	0.000654444444444735
