,0,1,2
0,850.96,850.96,852.19
1,-870.27,-870.27,-871.43
2,-34.186,-34.186,-34.258
3,-0.79252,-0.79252,-0.79404
4,-0.009013,-0.009013,-0.0090975
5,2.44,2.44,2.4394
6,0.04479,0.04479,0.04435
7,0.024713,0.024713,0.02462
8,-0.00026128,-0.00026128,-0.00028672
9,3.0403e-05,3.0403e-05,5.7588e-05
10,-5.9071e-07,-5.9071e-07,4.26e-06
