,0,1
0,225.53,224.98
1,-227.84,-227.39
2,-8.8393,-8.7327
3,-0.13487,-0.13277
4,-0.0032493,-0.0031966
5,-0.0096075,-0.0096099
6,-0.0072152,-0.0072221
7,2.1267e-05,2.0927e-05
8,-1.7517e-05,-1.7534e-05
9,3.9101e-06,3.8629e-06
