,0,1,2
0,183.17,182.69,182.8
1,-182.78,-182.46,-182.58
2,-7.4924,-7.3414,-7.3264
3,-0.072513,-0.070889,-0.070801
4,-0.00060205,-0.0005893,-0.000591
5,-0.0061822,-0.0062101,-0.0062071
6,-0.0044892,-0.0045052,-0.0045033
7,3.0493e-05,3.0829e-05,3.0747e-05
8,-1.0733e-05,-1.0819e-05,-1.0823e-05
9,3.7811e-06,3.8031e-06,3.7991e-06
