,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,129.41,127.31,130.61,127.98,127.75,128.34,126.14,127.15,128.03,128.75,128.97,128.15,128.09,128.02,127.19,127.76,127.93,127.86,127.83,127.89
1,-137.55,-135.18,-138.33,-135.9,-135.54,-136.12,-134.2,-135.11,-135.88,-136.63,-136.81,-136.0,-135.96,-135.88,-135.06,-135.65,-135.81,-135.75,-135.68,-135.77
2,-5.1008,-5.3493,-5.5373,-5.3456,-5.4483,-5.4839,-5.2069,-5.3002,-5.4102,-5.3743,-5.4253,-5.4089,-5.3846,-5.3945,-5.3872,-5.3723,-5.3782,-5.3684,-5.4133,-5.3785
3,-0.062236,-0.090248,-0.083558,-0.070021,-0.07987,-0.072579,-0.072483,-0.076019,-0.078574,-0.072774,-0.07603,-0.077888,-0.07667,-0.07616,-0.077641,-0.076217,-0.075929,-0.075502,-0.077915,-0.077038
4,-3.5636e-05,-4.4817e-05,-4.0428e-05,-3.267e-05,-4.0876e-05,-3.7489e-05,-3.5578e-05,-3.7777e-05,-3.6926e-05,-3.5116e-05,-3.5423e-05,-3.7532e-05,-3.694e-05,-3.6617e-05,-3.6838e-05,-3.6678e-05,-3.6531e-05,-3.5676e-05,-3.7828e-05,-3.6836e-05
5,0.34457,0.36425,0.35691,0.34746,0.34567,0.34858,0.35178,0.35076,0.35039,0.34964,0.35027,0.3506,0.35037,0.35062,0.35053,0.35038,0.35054,0.35051,0.35056,0.35051
6,0.092507,0.098865,0.09822,0.091361,0.091552,0.095722,0.094912,0.094038,0.093797,0.094011,0.094921,0.094583,0.094214,0.094258,0.094415,0.094467,0.094448,0.094384,0.09435,0.094401
7,-0.002061,-0.0025935,-0.002764,-0.0026245,-0.002623,-0.00246,-0.0026333,-0.0026465,-0.0026227,-0.0025743,-0.0025523,-0.0026211,-0.002611,-0.0025979,-0.0025727,-0.0025728,-0.0025915,-0.0025879,-0.002578,-0.0025875
8,0.00024677,0.00023949,0.00015179,8.5866e-05,0.00010709,0.00013086,0.0002081,0.00018401,0.00013994,0.00012597,0.00016757,0.00017716,0.00017057,0.00015135,0.00015411,0.00017059,0.00017052,0.00016706,0.00016432,0.00016205
9,8.3696e-05,6.0702e-05,3.9443e-05,4.5816e-05,5.0562e-05,5.2739e-05,4.1812e-05,4.2243e-05,4.7243e-05,5.0676e-05,4.5804e-05,4.1839e-05,4.3827e-05,4.7217e-05,4.8948e-05,4.5435e-05,4.4236e-05,4.5325e-05,4.6613e-05,4.591e-05
10,1.1851e-06,-1.7955e-06,6.3668e-07,-1.1292e-06,-1.0025e-06,-1.4529e-06,2.869e-08,-5.7407e-07,-8.1518e-07,-1.241e-06,-1.0734e-06,-3.038e-07,-7.2979e-07,-9.539e-07,-1.1911e-06,-1.0128e-06,-7.9393e-07,-9.0996e-07,-1.068e-06,-9.2597e-07
