,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,19.647,22.389,20.433,22.964,20.362,21.026,21.412,21.104,20.801,20.961,21.051,20.652,21.055,20.918,20.71,21.099,20.979,20.936,20.981,20.979,21.073,20.86,20.909,21.153,21.14,20.927,21.039,21.017,21.014,21.104,21.039,21.04,21.106
1,-40.261,-44.469,-41.996,-44.223,-41.55,-42.693,-42.696,-42.396,-42.103,-42.268,-42.343,-42.028,-42.34,-42.268,-42.059,-42.419,-42.312,-42.285,-42.333,-42.313,-42.402,-42.205,-42.257,-42.483,-42.471,-42.276,-42.378,-42.353,-42.353,-42.436,-42.385,-42.386,-42.442
2,-1.1966,-1.2344,-1.2884,-1.3123,-1.2692,-1.2306,-1.2689,-1.2782,-1.2728,-1.2471,-1.2851,-1.2384,-1.2799,-1.2625,-1.2331,-1.2415,-1.2568,-1.2458,-1.2543,-1.2552,-1.2586,-1.2427,-1.2481,-1.2617,-1.2621,-1.2441,-1.2515,-1.2564,-1.2541,-1.2597,-1.2457,-1.2448,-1.2562
3,-0.0051724,-0.0052417,-0.0057373,-0.0055093,-0.0053118,-0.0052324,-0.0053732,-0.0054306,-0.005341,-0.0052875,-0.0054986,-0.005235,-0.0054959,-0.0053752,-0.0052349,-0.005263,-0.0053314,-0.0052892,-0.0053333,-0.0053527,-0.0053496,-0.0052698,-0.0053242,-0.0053874,-0.005404,-0.0052887,-0.0053406,-0.0053515,-0.0053406,-0.0053694,-0.0053116,-0.005292,-0.005353
4,-3.9981e-05,-3.982e-05,-4.4509e-05,-4.2762e-05,-3.8749e-05,-3.9292e-05,-4.0759e-05,-4.1411e-05,-4.0093e-05,-3.9724e-05,-4.1467e-05,-3.9823e-05,-4.1594e-05,-4.0668e-05,-3.9477e-05,-3.9542e-05,-4.0461e-05,-4.0069e-05,-4.033e-05,-4.0637e-05,-4.0558e-05,-3.9828e-05,-4.0324e-05,-4.0703e-05,-4.0993e-05,-3.9872e-05,-4.0517e-05,-4.0561e-05,-4.0478e-05,-4.0569e-05,-4.0269e-05,-4.0017e-05,-4.0473e-05
5,0.078664,0.073322,0.076977,0.076332,0.075971,0.077976,0.079117,0.078335,0.078778,0.078862,0.078222,0.076853,0.07822,0.077958,0.078399,0.078186,0.077408,0.078235,0.07779,0.078027,0.077565,0.077864,0.077903,0.07783,0.077847,0.077647,0.077888,0.07784,0.077765,0.077862,0.077734,0.077841,0.077893
6,0.060435,0.053042,0.056669,0.056255,0.056287,0.056987,0.057969,0.057506,0.057781,0.057767,0.057383,0.056634,0.057363,0.057371,0.057539,0.057287,0.05694,0.057392,0.057124,0.057255,0.056983,0.05718,0.057204,0.057126,0.057191,0.057083,0.057167,0.057173,0.0571,0.057193,0.05714,0.057185,0.057189
7,-7.0333e-05,-5.7242e-05,-5.4619e-05,-5.9811e-05,-5.7619e-05,-5.0932e-05,-5.0731e-05,-5.0284e-05,-5.0028e-05,-5.1428e-05,-5.2147e-05,-5.412e-05,-5.1863e-05,-5.3774e-05,-5.1229e-05,-5.2378e-05,-5.4018e-05,-5.2063e-05,-5.2429e-05,-5.1442e-05,-5.2441e-05,-5.2554e-05,-5.2201e-05,-5.1978e-05,-5.2565e-05,-5.3363e-05,-5.2007e-05,-5.2779e-05,-5.2478e-05,-5.2687e-05,-5.3207e-05,-5.2761e-05,-5.2615e-05
8,-4.8711e-07,-3.4055e-06,-1.6104e-06,-1.1532e-06,-2.0108e-06,-1.6993e-06,-1.1601e-06,-1.5104e-06,-1.0577e-06,-1.3004e-06,-1.4268e-06,-1.7587e-06,-1.4136e-06,-1.3504e-06,-1.5243e-06,-1.3286e-06,-1.5019e-06,-1.3109e-06,-1.5429e-06,-1.5012e-06,-1.6146e-06,-1.5071e-06,-1.5363e-06,-1.5158e-06,-1.4236e-06,-1.498e-06,-1.5255e-06,-1.4674e-06,-1.5505e-06,-1.5042e-06,-1.5028e-06,-1.4711e-06,-1.4912e-06
