,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,13.423,12.865,11.909,12.626,12.402,12.629,12.552,12.509,12.296,12.904,12.6,12.709,12.481,12.336,12.457,12.66,12.53,12.415,12.492,12.559
1,-26.72,-26.219,-25.241,-25.967,-25.751,-25.962,-25.892,-25.838,-25.636,-26.238,-25.937,-26.045,-25.82,-25.678,-25.796,-25.997,-25.868,-25.755,-25.83,-25.897
2,-0.3479,-0.34385,-0.36005,-0.35511,-0.35288,-0.35638,-0.36298,-0.3658,-0.36039,-0.36323,-0.35957,-0.36126,-0.35804,-0.35641,-0.35798,-0.36126,-0.35931,-0.35757,-0.35895,-0.35913
3,-4.2824e-05,-3.8583e-05,-4.3895e-05,-3.9608e-05,-3.8862e-05,-3.9781e-05,-4.1554e-05,-4.2345e-05,-4.1814e-05,-4.1989e-05,-4.0611e-05,-4.0871e-05,-4.0729e-05,-4.0494e-05,-4.0977e-05,-4.0382e-05,-4.0639e-05,-4.0485e-05,-3.9968e-05,-4.0192e-05
4,-1.4376e-09,-1.168e-09,-1.3098e-09,-2.182e-09,-1.7059e-10,-1.4605e-09,-7.0827e-10,-7.9814e-10,-1.0713e-09,-1.5827e-09,-1.7473e-09,-8.3958e-11,-1.7079e-09,-1.7046e-09,-1.326e-09,-8.9568e-10,-2.1952e-09,-1.1631e-09,-3.7579e-10,-1.4473e-09
5,0.48882,0.49358,0.49289,0.49166,0.49331,0.49076,0.49066,0.49297,0.48995,0.49166,0.49089,0.49091,0.4919,0.49154,0.49097,0.49139,0.49145,0.49083,0.49159,0.49117
6,0.18482,0.19915,0.18698,0.1973,0.19177,0.19357,0.19579,0.19213,0.1941,0.19437,0.19294,0.1933,0.19415,0.19274,0.19418,0.19355,0.19341,0.19414,0.19341,0.19363
7,0.0011467,0.0016324,0.00058359,0.0009883,0.0010803,0.0013893,0.0015287,0.000697,0.0011462,0.00070993,0.0010651,0.0013274,0.00064206,0.0011082,0.0010569,0.00082183,0.0011743,0.00094932,0.00084846,0.0011907
8,0.0005788,7.1196e-05,0.0010736,0.00059712,0.00054352,0.00021522,0.00010811,0.0009187,0.00040707,0.00087718,0.00051468,0.00026281,0.00097623,0.00048155,0.00051698,0.00078671,0.0004123,0.00064,0.00075198,0.00038743
9,-5.56e-06,-4.9184e-06,-1.8378e-05,-1.0481e-05,-1.5017e-05,-9.6085e-06,-5.708e-06,-1.7175e-05,-1.0888e-05,-1.4045e-05,-1.2261e-05,-9.5807e-06,-1.4905e-05,-1.2196e-05,-1.1569e-05,-1.4542e-05,-1.1196e-05,-1.2287e-05,-1.409e-05,-1.0506e-05
10,,,-5.1955e-06,-2.3779e-06,-7.1405e-07,,,-2.2814e-06,-1.9265e-06,-3.9554e-06,-2.5262e-06,,-3.5882e-06,-2.6777e-06,-3.2058e-06,-3.2457e-06,-2.8075e-06,-3.4548e-06,-3.1704e-06,-2.9379e-06
