,0,1,2,3
0,806.0,808.35,808.23,808.33
1,-745.76,-747.9,-747.74,-747.84
2,-102.47,-102.73,-102.76,-102.77
3,-3.5103,-3.5563,-3.5543,-3.5522
4,-0.012009,-0.012149,-0.012157,-0.012138
5,5.4241,5.3694,5.3653,5.3673
6,3.1206,3.141,3.1527,3.1573
7,0.09496,0.092085,0.09233,0.093683
8,0.019491,0.020867,0.021009,0.020381
9,-0.00010918,-0.00013106,-0.00013347,-0.00013738
10,-3.5203e-05,-7.9577e-06,-6.4347e-06,-3.0768e-06
11,-3.5769e-06,-1.0751e-06,,
