,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,384.14,388.04,383.2,386.4,384.71,384.71,380.33,384.29,383.14,382.67,383.27,383.44,382.76,384.56,383.09,382.96,383.44,383.17,383.17,383.52
1,-353.36,-355.39,-352.59,-355.31,-353.85,-353.85,-350.34,-353.1,-352.41,-352.27,-352.45,-352.62,-352.15,-353.46,-352.57,-352.2,-352.64,-352.67,-352.67,-352.78
2,-53.185,-54.11,-52.427,-52.829,-52.602,-52.602,-51.79,-52.923,-52.472,-52.152,-52.563,-52.547,-52.37,-52.824,-52.273,-52.504,-52.549,-52.26,-52.26,-52.485
3,-1.2017,-1.2442,-1.1513,-1.2164,-1.1691,-1.1691,-1.1314,-1.1732,-1.172,-1.1533,-1.1716,-1.1785,-1.1515,-1.1877,-1.1607,-1.1685,-1.1642,-1.1543,-1.1543,-1.167
4,-0.0022796,-0.0022328,-0.0019734,-0.0021228,-0.0020009,-0.0020009,-0.0019279,-0.0020076,-0.0020404,-0.0019845,-0.0020344,-0.002054,-0.0019801,-0.0020867,-0.0020231,-0.0020323,-0.0020101,-0.0019878,-0.0019878,-0.0020228
5,2.8476,2.5337,2.6458,2.6992,2.5996,2.5996,2.6095,2.6006,2.6129,2.621,2.5975,2.6134,2.6056,2.6098,2.6062,2.6104,2.6078,2.6088,2.6088,2.608
6,1.5361,1.6185,1.5697,1.5589,1.6607,1.6607,1.6598,1.6644,1.6378,1.6386,1.6621,1.6423,1.6476,1.6456,1.6518,1.6445,1.6454,1.6483,1.6483,1.6487
7,0.060156,0.046653,0.052049,0.054647,0.055007,0.055007,0.054198,0.054394,0.052152,0.052922,0.052846,0.053065,0.051894,0.052614,0.052508,0.053275,0.052625,0.052681,0.052681,0.052971
8,0.0058644,0.011403,0.0084279,0.0075235,0.0077707,0.0077707,0.0075955,0.0075734,0.0086716,0.0083078,0.0083568,0.008236,0.0087653,0.0084462,0.0084702,0.0081377,0.00841,0.008369,0.008369,0.0082434
9,-9.6213e-05,-4.0417e-05,-2.5591e-05,-3.4188e-05,-5.367e-05,-5.367e-05,-2.7133e-05,-2.6143e-05,-2.747e-05,-2.909e-05,-2.7464e-05,-2.613e-05,-2.0769e-05,-2.3478e-05,-2.2446e-05,-2.5148e-05,-2.1582e-05,-2.0841e-05,-2.0841e-05,-2.2364e-05
10,8.8036e-07,-1.7742e-06,3.1923e-06,4.5247e-06,3.1802e-06,3.1802e-06,2.3708e-06,-5.3054e-07,1.1454e-06,1.0721e-06,2.1317e-06,9.1624e-07,1.2484e-06,8.7957e-07,1.452e-06,1.8852e-06,6.772e-07,1.6656e-06,1.6656e-06,1.996e-06
