,0,1
0,227.64,227.84
1,-292.95,-293.12
2,-36.208,-36.23
3,-1.6436,-1.6529
4,-0.01969,-0.019732
5,13.098,13.098
6,0.54919,0.53783
7,0.098967,0.10119
8,0.0087614,0.0066891
9,0.00040456,0.00032859
10,0.0011116,0.0010486
11,6.4118e-05,4.8737e-05
12,0.00020783,0.00015888
13,2.2643e-05,3.4855e-06
14,7.915e-06,
