,0,1
0,194.54,193.95
1,-253.38,-252.89
2,-32.618,-32.514
3,-1.3771,-1.391
4,-0.014067,-0.014227
5,11.798,11.77
6,0.48097,0.49925
7,0.096911,0.092945
8,-0.019768,-0.032579
9,0.021028,0.036232
10,0.00045937,0.00063801
11,0.0012404,0.00086508
12,5.3024e-05,8.5346e-05
13,0.00010207,0.00012678
14,1.9268e-06,5.2073e-06
