,0,1,2
0,557.32,556.46,556.64
1,-508.64,-508.61,-508.47
2,-78.264,-77.594,-77.879
3,-2.4142,-2.3369,-2.3671
4,-0.0066293,-0.0063293,-0.0065093
5,3.6769,3.687,3.6884
6,2.2371,2.2787,2.277
7,0.067279,0.069698,0.07044
8,0.013282,0.012248,0.011975
9,-6.7024e-05,-7.3663e-05,-8.1119e-05
10,-1.1134e-06,-2.2725e-07,1.2586e-06
