,0,1,2,3,4,5,6,7,8,9
0,289.17,290.25,288.4,290.47,290.66,290.32,290.7,290.83,290.48,290.81
1,-270.41,-271.54,-270.42,-271.93,-271.74,-271.56,-271.91,-272.08,-271.71,-271.98
2,-36.278,-36.445,-35.752,-36.285,-36.655,-36.496,-36.532,-36.496,-36.515,-36.565
3,-0.57337,-0.58841,-0.56479,-0.57998,-0.58979,-0.59187,-0.59286,-0.589,-0.58976,-0.59247
4,-0.00059723,-0.00063801,-0.00060626,-0.0006254,-0.00064074,-0.00064547,-0.00065215,-0.00064329,-0.00064511,-0.00065229
5,1.8858,2.0949,2.107,2.0786,2.0684,2.0819,2.0849,2.0838,2.0799,2.0826
6,1.5193,1.3427,1.2907,1.3149,1.3293,1.3233,1.3188,1.3194,1.3252,1.3232
7,0.033893,0.053942,0.047648,0.041714,0.043038,0.044223,0.04435,0.044798,0.044789,0.044311
8,0.011802,0.0023564,0.0049538,0.0073397,0.0070187,0.006338,0.0063793,0.0061961,0.0061807,0.0063238
9,3.1651e-05,-3.076e-05,-1.7749e-05,5.2589e-06,-1.2211e-05,-8.1245e-06,-1.5312e-05,-1.6584e-05,-1.1249e-05,-8.5248e-06
10,1.3315e-05,-1.1979e-05,2.9862e-06,,3.4051e-06,7.1145e-07,2.8073e-06,1.2927e-06,2.7265e-06,1.7133e-06
11,3.7679e-06,4.6662e-06,,,,,,,,
