,0,1
0,890.6,890.99
1,-829.25,-829.6
2,-108.11,-108.15
3,-3.6432,-3.6452
4,-0.012436,-0.012468
5,5.9055,5.9283
6,3.4506,3.4514
7,0.099442,0.10033
8,0.024207,0.023891
9,-0.00018637,-0.00019607
10,-1.2072e-05,-4.1172e-06
11,5.545e-07,1.04e-06
