,0,1,2,3
0,808.86,808.86,807.78,808.54
1,-748.33,-748.33,-747.46,-747.97
2,-102.79,-102.79,-102.61,-102.83
3,-3.5631,-3.5631,-3.5317,-3.5583
4,-0.012229,-0.012229,-0.012058,-0.012155
5,5.3756,5.3756,5.3681,5.3728
6,3.1549,3.1549,3.1568,3.1516
7,0.093546,0.093546,0.091321,0.092991
8,0.020523,0.020523,0.021211,0.020675
9,-0.00013006,-0.00013006,-0.00013724,-0.00013857
10,-7.1499e-06,-7.1499e-06,-3.594e-06,-2.9681e-06
11,,,8.3553e-07,
