,0,1,2,3
0,807.82,808.17,808.09,807.9
1,-747.64,-747.77,-747.68,-747.66
2,-102.19,-102.66,-102.68,-102.53
3,-3.5278,-3.5437,-3.5426,-3.5294
4,-0.012032,-0.012076,-0.012076,-0.012013
5,5.1105,5.3579,5.3669,5.3628
6,3.3715,3.138,3.1569,3.1634
7,0.080329,0.087693,0.092192,0.093562
8,0.027329,0.022861,0.020984,0.020419
9,-0.0001281,-0.00013635,-0.00014167,-0.00013919
10,-4.3313e-05,-1.1394e-05,-3.4074e-06,-3.7689e-06
11,1.132e-06,-2.3098e-06,,
