,0,1
0,641.05,641.04
1,-587.21,-587.37
2,-87.613,-87.448
3,-2.8803,-2.8734
4,-0.0088145,-0.0087313
5,4.2444,4.248
6,2.5722,2.5686
7,0.078334,0.078112
8,0.014854,0.01483
9,-9.7274e-05,-9.3316e-05
10,-5.3566e-07,-3.8926e-06
