,0,1
0,725.5,725.13
1,-667.42,-667.2
2,-96.031,-95.895
3,-3.2825,-3.28
4,-0.010838,-0.010856
5,4.7819,4.8011
6,2.8829,2.871
7,0.080541,0.085727
8,0.019631,0.017321
9,-0.00011016,-0.0001071
10,-6.6159e-07,-1.3016e-06
