,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,12.561,13.703,12.745,12.392,11.24,12.523,12.372,12.108,12.066,12.615,12.935,12.374,12.693,12.52,12.413,12.596,12.499,12.44,12.491,12.389
1,-25.927,-27.005,-26.089,-25.732,-24.607,-25.864,-25.719,-25.448,-25.411,-25.944,-26.277,-25.716,-26.031,-25.862,-25.754,-25.937,-25.837,-25.781,-25.834,-25.732
2,-0.34652,-0.40002,-0.3543,-0.36332,-0.32826,-0.354,-0.36176,-0.35774,-0.35539,-0.36662,-0.3546,-0.35495,-0.36057,-0.35517,-0.35658,-0.35711,-0.35971,-0.35562,-0.35469,-0.35422
3,-3.3284e-05,-4.1546e-05,-3.8437e-05,-4.0761e-05,-3.7814e-05,-4.0346e-05,-4.3673e-05,-4.217e-05,-4.0122e-05,-4.0923e-05,-3.7881e-05,-3.8264e-05,-4.0813e-05,-3.97e-05,-4.0179e-05,-3.9251e-05,-3.9929e-05,-4.0311e-05,-3.9808e-05,-3.9401e-05
4,-1.0169e-09,-1.1354e-09,-2.2522e-09,-3.005e-05,-1.1078e-09,-1.3549e-09,0.00015762,-1.7932e-09,-6.57e-10,-2.1587e-09,-6.8235e-10,-5.9276e-10,-1.982e-09,-1.6158e-09,-8.7164e-10,-1.0359e-09,-8.2593e-10,-6.1658e-10,-5.7122e-10,-1.7525e-09
5,0.53806,0.47981,0.4977,0.49121,0.48774,0.49104,0.49266,0.49456,0.49019,0.49365,0.49002,0.49071,0.49161,0.49146,0.49057,0.4915,0.49146,0.49067,0.49168,0.49104
6,0.21835,0.19504,0.17594,0.20095,0.18823,0.20026,0.19329,0.19031,0.19659,0.19292,0.19401,0.19278,0.19427,0.19214,0.19455,0.1939,0.19344,0.19479,0.19331,0.19347
7,0.0015118,0.0014616,-0.0012303,0.0014163,0.0020445,0.0012768,0.0013974,-6.6003e-05,0.0016913,-0.00014902,0.00089415,0.0015819,0.00024682,0.0014991,0.00073713,0.0011843,0.0010822,0.0010142,0.00094181,0.0010711
8,0.00033032,0.00017794,0.0038258,0.00023008,2.2846e-05,0.00032202,0.0002141,0.0019249,1.2064e-05,0.0018139,0.00069507,4.8051e-05,0.0013859,0.00013564,0.00082516,0.00043321,0.0004923,0.00057945,0.00066051,0.00049816
9,-1.3965e-05,-8.7938e-06,8.369e-06,-6.985e-06,-3.7761e-06,-8.3914e-06,-1.0038e-05,4.278e-05,-5.518e-06,-2.19e-05,-1.3316e-05,-5.4896e-06,-1.6654e-05,-8.7318e-06,-1.2805e-05,-1.1101e-05,-1.2045e-05,-1.1548e-05,-1.3859e-05,-1.135e-05
10,-4.371e-06,,,,,,-1.4794e-06,2.5212e-06,,-4.3814e-06,-2.9558e-06,,-3.7728e-06,,-3.8398e-06,-3.5752e-06,-2.4495e-06,-3.7403e-06,-2.811e-06,-3.0638e-06
