,0,1,2,3
0,81.344,81.358,81.213,81.155
1,-145.17,-145.23,-145.11,-145.06
2,-4.6167,-4.5839,-4.5761,-4.5754
3,-0.011178,-0.011178,-0.011207,-0.011164
4,-3.3096e-05,-3.2861e-05,-3.2783e-05,-3.2745e-05
5,2.4695,2.4699,2.4645,2.4592
6,0.93293,0.95885,0.96902,0.96903
7,-0.00266,-0.001745,-0.002566,-0.00044076
8,0.0077915,0.0065159,0.0073162,0.004928
9,-3.7624e-05,-5.1687e-05,-3.4298e-05,-1.6047e-05
10,1.0826e-05,1.1129e-05,7.7673e-06,5.0934e-06
11,1.4676e-06,5.0671e-06,,
