,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,12.634,13.322,12.602,13.204,12.253,12.804,12.423,12.416,12.346,12.382,12.406,12.315,12.473,12.691,12.493,12.356,12.661,12.545,12.463,12.36
1,-25.961,-26.659,-25.944,-26.544,-25.586,-26.142,-25.767,-25.76,-25.682,-25.725,-25.748,-25.656,-25.813,-26.025,-25.829,-25.697,-25.997,-25.884,-25.801,-25.701
2,-0.34458,-0.35707,-0.35677,-0.3602,-0.36013,-0.35788,-0.35351,-0.35388,-0.36224,-0.35522,-0.35508,-0.35627,-0.35799,-0.3635,-0.36143,-0.3565,-0.36207,-0.35849,-0.35909,-0.35666
3,-3.3751e-05,-3.8578e-05,-3.9114e-05,-3.9582e-05,-3.9881e-05,-4.0394e-05,-3.936e-05,-3.9289e-05,-4.0014e-05,-3.9943e-05,-3.9163e-05,-4.0509e-05,-4.0374e-05,-4.1908e-05,-4.0243e-05,-3.9817e-05,-4.0591e-05,-4.0349e-05,-4.0818e-05,-3.9915e-05
4,-1.4294e-09,-2.248e-09,-1.2736e-09,-1.7783e-09,-9.4582e-10,-1.5611e-09,-2.215e-09,-1.0426e-09,-2.1079e-09,-1.9606e-09,-6.5972e-10,-1.0459e-09,-1.206e-09,-1.0516e-10,-1.7484e-09,-2.7285e-12,-7.1947e-10,-2.3688e-09,-8.8852e-10,-2.618e-09
5,0.50729,0.47996,0.49136,0.48974,0.49066,0.49104,0.49287,0.49185,0.49114,0.49234,0.49152,0.49142,0.49188,0.49179,0.49139,0.49165,0.49168,0.49149,0.49163,0.49163
6,0.20813,0.17998,0.19074,0.19172,0.19088,0.19702,0.19417,0.19201,0.19472,0.19328,0.19214,0.19406,0.19318,0.1928,0.19357,0.19339,0.19339,0.19344,0.19336,0.1932
7,0.0016057,0.0018362,0.00017076,0.0017921,0.0015204,0.001269,0.0010324,-0.00028891,0.00099326,0.00031483,0.00056408,0.0010158,0.00070838,0.0010677,0.0010653,0.00079582,0.0010084,0.0009236,0.00086393,0.00092767
8,0.00010983,-1.1172e-05,0.0015695,6.4527e-06,9.067e-05,0.00027023,0.00052511,0.0018234,0.00052908,0.0012274,0.00093339,0.00051171,0.0008214,0.00044427,0.0004415,0.0007281,0.00050598,0.00058363,0.00065186,0.00058638
9,2.3892e-06,2.184e-06,1.5273e-06,,1.7889e-06,-4.2152e-07,1.5101e-06,3.4342e-06,1.7043e-06,9.2831e-07,2.7286e-06,1.5034e-06,2.1062e-06,2.3065e-06,1.4254e-06,1.3572e-06,1.9868e-06,1.5976e-06,1.6882e-06,2.0277e-06
