,0,1,2,3
0,79.383,81.229,81.307,81.229
1,-143.41,-145.15,-145.22,-145.12
2,-4.4526,-4.5572,-4.5689,-4.5849
3,-0.010632,-0.01107,-0.011112,-0.011201
4,-0.0018382,-3.2468e-05,-3.2513e-05,-3.2884e-05
5,2.4935,2.4778,2.463,2.4584
6,0.8763,0.94876,0.9695,0.97234
7,0.0064811,0.0012715,-0.0057117,-0.00012009
8,0.0049616,0.0054186,0.010633,0.0045648
9,-4.3669e-05,0.00053847,-6.1265e-05,-1.2735e-05
10,2.7366e-06,8.9335e-08,1.2535e-05,4.2051e-06
11,,,-6.471e-08,
