,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,13.83,12.996,11.778,12.715,12.464,12.634,12.634,12.521,12.301,12.856,12.583,12.737,12.482,12.343,12.469,12.677,12.519,12.417,12.49,12.55
1,-27.129,-26.341,-25.117,-26.055,-25.813,-25.969,-25.974,-25.849,-25.64,-26.191,-25.92,-26.073,-25.822,-25.686,-25.807,-26.014,-25.857,-25.757,-25.828,-25.889
2,-0.34677,-0.35326,-0.35326,-0.3563,-0.35298,-0.35505,-0.36272,-0.36558,-0.36098,-0.36273,-0.35974,-0.36171,-0.35823,-0.35549,-0.35837,-0.36158,-0.35918,-0.35744,-0.35902,-0.35887
3,-4.1728e-05,-3.9708e-05,-4.1233e-05,-3.9626e-05,-3.9134e-05,-3.9591e-05,-4.1214e-05,-4.2472e-05,-4.1948e-05,-4.2094e-05,-4.0682e-05,-4.0833e-05,-4.0816e-05,-4.0406e-05,-4.1039e-05,-4.0273e-05,-4.0594e-05,-4.0429e-05,-3.9972e-05,-4.018e-05
4,-1.4773e-09,-1.1764e-09,-1.2245e-09,-2.3333e-09,-1.9031e-10,-1.4825e-09,-6.9639e-10,-7.8711e-10,-1.0705e-09,-1.5816e-09,-1.7878e-09,-8.2082e-11,-1.6921e-09,-1.6317e-09,-1.2993e-09,-8.9199e-10,-2.184e-09,-1.1908e-09,-4.0268e-10,-1.4426e-09
5,0.48882,0.49358,0.49289,0.49166,0.49331,0.49076,0.49066,0.49297,0.48995,0.49166,0.49089,0.49091,0.4919,0.49154,0.49097,0.49139,0.49145,0.49083,0.49159,0.49117
6,0.18482,0.19915,0.18698,0.1973,0.19177,0.19357,0.19579,0.19213,0.1941,0.19437,0.19294,0.1933,0.19415,0.19274,0.19418,0.19355,0.19341,0.19414,0.19341,0.19363
7,0.0011468,0.0016324,0.00058356,0.00098838,0.0010803,0.0013893,0.0015287,0.00069702,0.0011462,0.00070993,0.0010652,0.0013274,0.00064207,0.0011082,0.0010569,0.00082184,0.0011743,0.00094931,0.00084846,0.0011907
8,0.00057879,7.1194e-05,0.0010736,0.0005971,0.00054349,0.00021522,0.0001081,0.00091868,0.00040706,0.00087719,0.00051468,0.00026281,0.00097623,0.00048154,0.00051697,0.00078671,0.0004123,0.00064,0.00075198,0.00038743
9,-5.5618e-06,-4.921e-06,-1.8375e-05,-1.0481e-05,-1.5015e-05,-9.6058e-06,-5.7085e-06,-1.7174e-05,-1.0886e-05,-1.4044e-05,-1.226e-05,-9.581e-06,-1.4906e-05,-1.2197e-05,-1.1568e-05,-1.4544e-05,-1.1196e-05,-1.2285e-05,-1.409e-05,-1.0506e-05
10,,,-5.1954e-06,-2.378e-06,-7.1487e-07,,,-2.2821e-06,-1.9262e-06,-3.9554e-06,-2.5268e-06,,-3.5862e-06,-2.6769e-06,-3.2057e-06,-3.2441e-06,-2.8072e-06,-3.4566e-06,-3.1705e-06,-2.9383e-06
