,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,695.56,698.77,696.58,697.51,698.07,698.16,695.37,698.85,697.85,698.38,697.65,698.26,698.13,698.0,698.09,698.14,698.37,697.95,698.05,697.83
1,-706.51,-709.05,-706.62,-708.0,-708.4,-708.26,-705.85,-708.97,-708.07,-708.5,-707.97,-708.48,-708.33,-708.25,-708.39,-708.33,-708.64,-708.23,-708.37,-708.07
2,-32.369,-32.486,-32.637,-32.251,-32.37,-32.619,-32.255,-32.604,-32.515,-32.616,-32.406,-32.519,-32.527,-32.479,-32.434,-32.549,-32.457,-32.444,-32.432,-32.493
3,-0.68739,-0.69914,-0.68495,-0.68004,-0.6905,-0.69028,-0.68313,-0.68903,-0.6865,-0.68818,-0.68577,-0.68582,-0.68649,-0.68654,-0.6846,-0.68725,-0.68606,-0.68508,-0.68553,-0.68748
4,-0.021248,-0.019347,-0.023425,-0.020435,-0.02159,-0.020835,-0.021259,-0.021877,-0.021358,-0.021726,-0.021258,-0.021436,-0.021272,-0.021143,-0.021105,-0.021217,-0.021545,-0.021059,-0.02134,-0.021088
5,1.9255,1.9795,1.9077,1.9544,2.0021,1.9583,1.9637,1.9658,1.9544,1.954,1.9484,1.9482,1.9526,1.9553,1.9581,1.9567,1.9549,1.9546,1.9861,1.9553
6,0.034491,0.032384,0.032535,0.032218,0.032784,0.033167,0.032617,0.031835,0.032196,0.031942,0.031409,0.032122,0.031231,0.031998,0.031469,0.032199,0.03186,0.031814,0.032556,0.032105
7,0.018342,0.019372,0.019051,0.019315,0.0198,0.019519,0.019396,0.019355,0.019324,0.01928,0.019211,0.019285,0.019239,0.0193,0.019269,0.019331,0.01929,0.019288,0.019485,0.019312
8,-0.0002546,-9.0326e-05,-0.00019793,-8.656e-05,-0.00015759,-6.4169e-05,-0.00011164,-7.942e-05,-1.9594e-05,-4.2975e-05,-7.3497e-05,-7.3881e-05,-5.3942e-05,-7.5763e-05,-6.2785e-05,-5.6711e-05,-0.00011817,-6.3973e-05,-3.902e-05,-7.5014e-05
9,0.00025127,9.1294e-05,0.00022737,6.0031e-05,0.00016463,3.2795e-05,8.9154e-05,4.7049e-05,-2.1527e-06,1.5314e-05,5.3451e-05,4.867e-05,3.2526e-05,5.8313e-05,4.2078e-05,3.4466e-05,0.00010248,4.1227e-05,3.8446e-05,6.0058e-05
10,4.4966e-05,4.1291e-06,1.8039e-05,1.7446e-05,-7.8487e-07,1.6366e-05,4.6082e-06,2.8873e-06,2.2398e-05,1.4057e-05,6.2649e-06,1.653e-05,9.7944e-06,9.5451e-06,1.924e-05,1.7077e-05,3.1975e-06,1.6144e-05,1.4537e-05,1.5088e-05
11,8.3832e-06,,3.1566e-05,3.5357e-06,,8.4569e-06,,,1.258e-06,1.0223e-05,,4.0718e-06,,,1.9153e-06,5.1606e-06,,6.1515e-06,1.8412e-06,7.7569e-06
12,,,5.7811e-06,,,,,,,1.1448e-06,,,,,,,,,,
