,0,1,2
0,130.33,130.34,130.4
1,-178.6,-178.34,-178.39
2,-23.131,-23.387,-23.406
3,-0.82108,-0.83143,-0.83286
4,-0.0061503,-0.0061862,-0.0061963
5,9.183,9.1255,9.1282
6,0.40672,0.42213,0.42081
7,0.062461,0.071623,0.070501
8,0.0069676,0.0011473,0.0017731
9,0.00011449,6.9307e-06,7.7392e-05
10,0.00112,0.00070751,0.00069284
11,7.6155e-05,2.3563e-05,5.5597e-05
12,7.4762e-05,4.216e-05,4.0862e-05
13,5.8829e-06,2.6797e-06,1.7853e-06
