,0,1,2
0,623.83,620.82,621.49
1,-629.09,-626.54,-627.02
2,-66.257,-65.907,-66.055
3,-7.9551,-7.8226,-7.8575
4,-0.56051,-0.55288,-0.55866
5,2.1241,2.12,2.1227
6,0.53239,0.55079,0.55185
7,-0.034565,-0.040203,-0.040267
8,-0.0032439,0.00061702,0.0010501
9,0.0036025,0.0033348,0.0032787
10,0.0014049,0.0019802,0.0022042
11,-3.6636e-05,-1.4684e-05,-2.2908e-05
12,9.0824e-06,8.6736e-06,8.9345e-06
