,0,1,2
0,129.47,130.57,130.03
1,-177.36,-178.52,-178.16
2,-23.511,-23.431,-23.256
3,-0.84244,-0.83979,-0.83566
4,-0.0061443,-0.0062605,-0.0062166
5,9.0974,9.1268,9.1291
6,0.42095,0.41549,0.42113
7,0.076186,0.07025,0.069339
8,0.00017074,0.0016609,0.0025027
9,-5.2512e-05,8.8445e-05,0.00061922
10,0.00020944,0.00066796,0.00027048
11,4.6424e-05,1.8933e-05,4.2678e-05
12,2.0769e-05,3.6282e-05,1.9666e-05
13,7.7174e-06,1.8847e-06,-7.7781e-07
