,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,11.277,12.55,12.678,13.527,11.842,12.582,12.806,12.84,12.408,12.277,12.323,12.631,12.532,12.598,12.452,12.539,12.119,12.556,12.702,12.321
1,-24.675,-25.896,-26.043,-26.838,-25.203,-25.906,-26.151,-26.176,-25.755,-25.614,-25.673,-25.971,-25.869,-25.939,-25.798,-25.882,-25.46,-25.888,-26.038,-25.66
2,-0.31477,-0.35575,-0.33321,-0.39177,-0.3343,-0.37025,-0.36397,-0.36076,-0.35387,-0.35902,-0.34631,-0.35756,-0.36095,-0.35663,-0.35162,-0.35574,-0.35675,-0.3649,-0.36134,-0.35824
3,-3.2443e-05,-3.9746e-05,-3.7694e-05,-4.8289e-05,-3.784e-05,-3.9694e-05,-4.1323e-05,-4.1949e-05,-3.8629e-05,-4.1459e-05,-3.9063e-05,-4.0649e-05,-4.1022e-05,-4.0771e-05,-3.8313e-05,-3.9168e-05,-4.0178e-05,-4.1847e-05,-4.0412e-05,-3.9673e-05
4,-1.1012e-09,-1.3116e-09,-4.6441e-11,-3.0049e-05,-6.6245e-10,-1.0886e-09,0.00015762,-3.8398e-10,-1.4848e-10,-2.314e-09,2.6603e-10,-3.5658e-10,-3.95e-10,-1.2475e-09,-8.2952e-10,-8.593e-10,-1.0887e-09,-8.5311e-10,-1.7656e-09,-1.1888e-09
5,0.53869,0.48031,0.49824,0.49162,0.48821,0.49153,0.49315,0.49504,0.49067,0.49414,0.49051,0.49119,0.49208,0.49194,0.49106,0.49198,0.49195,0.49116,0.49216,0.49152
6,0.2178,0.1946,0.17548,0.20059,0.18785,0.19984,0.19288,0.1899,0.19618,0.1925,0.1936,0.19238,0.19386,0.19174,0.19414,0.19349,0.19303,0.19437,0.1929,0.19306
7,0.0013273,0.0013375,-0.00062577,0.0013303,0.0019169,0.0011527,0.0012781,0.00039352,0.0015929,-0.00033053,0.0007163,0.0014689,6.3134e-05,0.0013655,0.00057409,0.0010161,0.00093177,0.00084819,0.00076456,0.00091947
8,0.00040714,0.00021599,0.0031185,0.00024699,4.9517e-05,0.00036258,0.00023857,0.001467,2.4408e-05,0.0018881,0.000771,6.3452e-05,0.0014686,0.00017186,0.0008895,0.00050264,0.00054368,0.00064784,0.00073761,0.00055081
9,5.824e-06,3.5929e-06,3.537e-05,3.0737e-06,3.0062e-06,-6.0087e-07,7.2331e-06,-2.897e-05,3.6544e-06,7.4229e-06,7.722e-06,6.058e-06,6.8517e-06,6.1544e-06,4.1228e-06,5.4354e-06,7.4866e-06,4.2247e-06,7.0177e-06,6.3361e-06
10,,,1.1801e-06,,,,,3.4129e-06,,,,,,,,,,,,
