,0,1,2,3,4
0,118.68,120.26,120.9,121.31,121.29
1,-117.75,-119.35,-119.96,-120.32,-120.32
2,-4.9556,-4.9825,-5.0093,-5.0617,-5.0529
3,-0.025828,-0.025809,-0.026097,-0.026386,-0.026293
4,-0.00011089,-0.00010783,-0.00010918,-0.00011102,-0.00011087
5,-0.0036057,-0.0035307,-0.0034571,-0.0034913,-0.0034737
6,-0.0027274,-0.0026634,-0.0026022,-0.0026288,-0.0026149
7,1.4127e-05,1.2742e-05,1.2217e-05,1.2201e-05,1.2145e-05
8,-7.2006e-06,-7.413e-06,-7.3804e-06,-7.4159e-06,-7.4048e-06
