,0,1
0,208.76,208.7
1,-209.46,-209.36
2,-8.4371,-8.4647
3,-0.10156,-0.10213
4,-0.0011952,-0.0012026
5,-0.0077969,-0.0077555
6,-0.0060267,-0.0059958
7,2.4424e-05,2.3813e-05
8,-1.3635e-05,-1.3534e-05
9,3.4896e-06,3.4696e-06
