,0,1,2,3,4,5,6,7,8,9
0,120.75,121.09,121.17,120.96,120.99,121.02,121.07,121.3,120.99,121.12
1,-119.72,-120.16,-120.21,-120.04,-120.04,-120.05,-120.11,-120.33,-120.04,-120.16
2,-5.1225,-5.011,-5.0325,-4.9968,-5.0253,-5.0397,-5.0385,-5.0445,-5.0258,-5.0344
3,-0.026862,-0.02614,-0.026312,-0.025939,-0.026107,-0.026249,-0.026196,-0.026225,-0.026137,-0.026173
4,-0.00011478,-0.00010959,-0.00011086,-0.00010898,-0.00010956,-0.00011024,-0.00011006,-0.00011029,-0.00010985,-0.00010994
5,-0.0033691,-0.0034672,-0.0034754,-0.0034854,-0.0034788,-0.0034806,-0.0034776,-0.0034787,-0.0034787,-0.0034793
6,-0.0025466,-0.0026192,-0.0026195,-0.0026267,-0.0026213,-0.0026229,-0.002621,-0.0026216,-0.0026215,-0.0026215
7,1.1873e-05,1.2606e-05,1.2639e-05,1.2575e-05,1.2624e-05,1.2608e-05,1.2599e-05,1.2542e-05,1.2536e-05,1.2482e-05
8,-7.1184e-06,-7.2449e-06,-7.2862e-06,-7.3174e-06,-7.3061e-06,-7.3198e-06,-7.317e-06,-7.3305e-06,-7.3296e-06,-7.3368e-06
