,0,1
0,208.78,208.78
1,-209.42,-209.46
2,-8.4811,-8.4554
3,-0.10291,-0.10181
4,-0.0012087,-0.001197
5,-0.0077694,-0.0077488
6,-0.0060065,-0.0059919
7,2.4032e-05,2.3888e-05
8,-1.3539e-05,-1.3518e-05
9,3.4724e-06,3.4735e-06
