,0,1
0,120.84,120.24
1,-261.05,-260.49
2,-10.401,-10.351
3,-0.06669,-0.066065
4,-0.00031822,-0.0003159
5,5.4025,5.408
6,2.1456,2.1288
7,0.0047513,0.0041238
8,0.0084381,0.009057
9,-4.5863e-05,-5.5846e-05
10,8.1327e-06,1.2588e-05
11,,-6.5228e-07
