,0,1,2,3
0,79.383,81.259,81.307,81.239
1,-143.41,-145.18,-145.22,-145.13
2,-4.4526,-4.5566,-4.5689,-4.5844
3,-0.010632,-0.01106,-0.011112,-0.011194
4,-0.0018382,-3.2471e-05,-3.2513e-05,-3.2854e-05
5,2.4935,2.4778,2.463,2.4584
6,0.8763,0.94875,0.9695,0.97234
7,0.0064811,0.0012711,-0.0057117,-0.00012144
8,0.0049616,0.0054244,0.010633,0.0045661
9,-4.3669e-05,0.00053933,-6.1264e-05,-1.2732e-05
10,2.7366e-06,2.9815e-07,1.2534e-05,4.2184e-06
11,,,-6.5245e-08,
