,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,13.43,13.022,12.715,13.063,12.161,12.883,12.476,12.565,12.217,12.288,12.399,12.343,12.44,12.65,12.451,12.361,12.647,12.558,12.446,12.363
1,-26.744,-26.371,-26.052,-26.403,-25.493,-26.221,-25.816,-25.906,-25.557,-25.631,-25.742,-25.685,-25.78,-25.985,-25.788,-25.703,-25.984,-25.897,-25.785,-25.704
2,-0.35823,-0.34484,-0.36173,-0.3602,-0.36092,-0.35794,-0.35748,-0.35648,-0.35818,-0.35445,-0.35387,-0.35586,-0.35806,-0.36267,-0.36069,-0.35581,-0.3607,-0.35876,-0.35856,-0.35643
3,-3.8149e-05,-3.6681e-05,-3.8384e-05,-3.895e-05,-4.0602e-05,-3.9926e-05,-4.0117e-05,-3.9956e-05,-3.9427e-05,-4.0213e-05,-3.9163e-05,-4.0558e-05,-4.0689e-05,-4.1732e-05,-4.015e-05,-3.979e-05,-4.0341e-05,-4.0332e-05,-4.0828e-05,-3.987e-05
4,-1.22e-09,-1.4305e-09,-1.1888e-09,-1.7538e-09,-5.5275e-10,-1.3294e-09,-2.2719e-09,-2.4913e-09,-2.1454e-09,-2.0045e-09,-6.4233e-10,-1.0929e-09,-1.2228e-09,-1.5422e-10,-1.8096e-09,-5.7298e-11,-6.5057e-10,-2.3427e-09,-9.1939e-10,-2.6094e-09
5,0.50729,0.47996,0.49136,0.48974,0.49066,0.49104,0.49287,0.49185,0.49114,0.49234,0.49152,0.49142,0.49188,0.49179,0.49139,0.49165,0.49168,0.49149,0.49163,0.49163
6,0.20812,0.17998,0.19074,0.19172,0.19088,0.19702,0.19417,0.19201,0.19472,0.19328,0.19214,0.19406,0.19318,0.1928,0.19357,0.19339,0.19339,0.19344,0.19336,0.1932
7,0.001606,0.0018362,0.00017118,0.0017922,0.0015204,0.0012691,0.0010324,-0.00028889,0.00099327,0.00031481,0.00056409,0.0010158,0.00070836,0.0010677,0.0010653,0.00079581,0.0010084,0.00092359,0.00086393,0.00092768
8,0.00010987,-1.1168e-05,0.0015692,6.4549e-06,9.0658e-05,0.00027025,0.00052512,0.0018234,0.00052907,0.0012275,0.00093338,0.00051171,0.00082141,0.00044427,0.0004415,0.0007281,0.00050598,0.00058364,0.00065186,0.00058638
9,2.3843e-06,2.1877e-06,1.5272e-06,,1.7915e-06,-4.2048e-07,1.5089e-06,3.4343e-06,1.7045e-06,9.2852e-07,2.7284e-06,1.5042e-06,2.1057e-06,2.3077e-06,1.425e-06,1.3567e-06,1.9855e-06,1.5961e-06,1.6885e-06,2.0271e-06
