,0,1,2,3
0,465.42,461.98,463.14,462.2
1,-462.14,-459.31,-460.39,-459.43
2,-30.058,-29.468,-29.542,-29.567
3,-0.3621,-0.35518,-0.35418,-0.35558
4,-0.00098295,-0.0009308,-0.00093732,-0.00093965
5,1.1445,1.2397,1.2143,1.2189
6,0.02358,0.023428,0.022309,0.023316
7,0.01172,0.01263,0.01239,0.012494
8,-0.00018962,-0.00019907,-0.00017661,-0.00015754
9,8.8247e-05,7.7902e-05,5.5085e-05,4.6303e-05
10,1.5074e-05,1.3759e-05,8.2836e-06,3.3477e-06
11,1.7085e-05,1.3516e-05,,
12,2.1394e-06,1.0433e-06,,
