,0,1
0,929.55,929.84
1,-952.02,-952.29
2,-36.437,-36.485
3,-0.7853,-0.78696
4,-0.0092258,-0.0088553
5,2.676,2.6832
6,0.047341,0.048646
7,0.026217,0.02633
8,-0.00038984,-0.00042226
9,0.00017778,0.0002129
10,1.9304e-06,2.8378e-07
11,1.9854e-05,2.2687e-05
12,9.8109e-07,1.512e-06
