"x","y"
-0.571330186235288,-1.0748310707244
-0.547782678001345,-1.09649680984919
-0.524235169767403,-1.11806460817684
-0.500687661533461,-1.13954114000241
-0.477140153299519,-1.16093307962095
-0.453592645065577,-1.18224710132753
-0.430045136831634,-1.2034898794172
-0.406497628597692,-1.22466808818501
-0.38295012036375,-1.24578840192601
-0.359402612129808,-1.26685749493528
-0.335855103895865,-1.28788204150785
-0.312307595661923,-1.30886871593878
-0.288760087427981,-1.32982419252314
-0.265212579194039,-1.35075514555597
-0.241665070960097,-1.37166824933234
-0.218117562726154,-1.39257017814729
-0.194570054492212,-1.41346760629588
-0.17102254625827,-1.43436720807318
-0.147475038024328,-1.45527565777423
-0.123927529790385,-1.47619962969408
-0.100380021556443,-1.49714579812781
-0.076832513322501,-1.51812083737045
-0.0532850050885588,-1.53913142171707
-0.0297374968546166,-1.56018422546273
-0.00618998862067432,-1.58128592290247
0.0173575196132679,-1.60244318833135
0.0409050278472102,-1.62366269604443
0.0644525360811523,-1.64495112033677
0.0880000443150946,-1.66631513550341
0.111547552549037,-1.68776141583943
0.135095060782979,-1.70929663563986
0.158642569016921,-1.73092746919977
0.182190077250863,-1.75266059081421
0.205737585484806,-1.77450267477824
0.229285093718748,-1.79646039538691
0.25283260195269,-1.81854042693529
0.276380110186632,-1.84074944371841
0.299927618420575,-1.86309412003135
0.323475126654517,-1.88558113016915
0.347022634888459,-1.90821714842687
0.370570143122401,-1.93100884909957
0.394117651356343,-1.95396290648231
0.417665159590286,-1.97705341084542
0.441212667824228,-1.99985521556471
0.46476017605817,-2.02228933253721
0.488307684292112,-2.04442537821216
0.511855192526054,-2.06633296903882
0.535402700759997,-2.08808172146643
0.558950208993939,-2.10974125194424
0.582497717227881,-2.13138117692149
0.606045225461823,-2.15307111284744
0.629592733695766,-2.17488067617134
0.653140241929708,-2.19687948334242
0.67668775016365,-2.21913715080994
0.700235258397592,-2.24172329502315
0.723782766631535,-2.26470753243128
0.747330274865477,-2.2881594794836
0.770877783099419,-2.31214875262935
0.794425291333361,-2.33668404120731
0.817972799567304,-2.36132246369568
0.841520307801246,-2.38595942521783
0.865067816035188,-2.41059219977122
0.88861532426913,-2.43521806135332
0.912162832503072,-2.4598342839616
0.935710340737015,-2.48443814159353
0.959257848970957,-2.50902690824657
0.982805357204899,-2.53359785791819
1.00635286543884,-2.55814826460586
1.02990037367278,-2.58267540217968
1.05344788190673,-2.60713424012639
1.07699539014067,-2.63148156097331
1.10054289837461,-2.65571691723156
1.12409040660855,-2.6798398614123
1.14763791484249,-2.70384994602663
1.17118542307644,-2.72774672358571
1.19473293131038,-2.75152974660064
1.21828043954432,-2.77519856758258
1.24182794777826,-2.79877013001834
1.26537545601221,-2.82248865406245
1.28892296424615,-2.84633397775017
1.31247047248009,-2.87017729554779
1.33601798071403,-2.89388980192161
1.35956548894797,-2.91734269133792
1.38311299718192,-2.940407158263
1.40666050541586,-2.96295439716316
1.4302080136498,-2.98490267264174
1.45375552188374,-3.0072599895454
1.47730303011769,-3.03011745997805
1.50085053835163,-3.05298976137842
1.52439804658557,-3.07539157118521
1.54794555481951,-3.09683756683713
1.57149306305345,-3.11697401239106
1.5950405712874,-3.13689185163369
1.61858807952134,-3.1568520267034
1.64213558775528,-3.17673348589549
1.66568309598922,-3.19641517750529
1.68923060422317,-3.21577604982812
1.71277811245711,-3.2346950511593
1.73632562069105,-3.25318906601423
1.75987312892499,-3.27154556120471
1.78342063715893,-3.2898289679015
1.80696814539288,-3.30809263333543
1.83051565362682,-3.32638990473736
1.85406316186076,-3.34472480621803
1.8776106700947,-3.36279236667386
1.90115817832865,-3.38061500805349
1.92470568656259,-3.39829577588348
1.94825319479653,-3.41593771569043
1.97180070303047,-3.43364387300092
1.99534821126441,-3.45134756552801
2.01889571949836,-3.46869040772295
2.0424432277323,-3.48569085925768
2.06599073596624,-3.5023875645532
2.08953824420018,-3.5188191680305
2.11308575243413,-3.53502431411058
2.13663326066807,-3.55115438752698
2.16018076890201,-3.56736992250211
2.18372827713595,-3.58357246232146
2.20727578536989,-3.59965893060459
2.23082329360384,-3.61552625097106
2.25437080183778,-3.63152524632651
2.27791831007172,-3.64844969199476
2.30146581830566,-3.66604672585112
2.32501332653961,-3.68402669888863
2.34856083477355,-3.70209996210031
2.37210834300749,-3.7199768664792
