"x","y"
0.315743692594438,-0.964988847293201
0.33629718666358,-0.984009418477054
0.356850680732721,-1.00300215467718
0.377404174801863,-1.0219685674302
0.397957668871005,-1.04091016827275
0.418511162940146,-1.05982846874143
0.439064657009288,-1.07872498037288
0.459618151078429,-1.09760121470371
0.480171645147571,-1.11645868327055
0.500725139216712,-1.13529889761003
0.521278633285854,-1.15412336925875
0.541832127354996,-1.17293360975336
0.562385621424137,-1.19173113063047
0.582939115493279,-1.21051744342669
0.60349260956242,-1.22929405967866
0.624046103631562,-1.248062490923
0.644599597700703,-1.26682424869633
0.665153091769845,-1.28558084453527
0.685706585838987,-1.30433378997645
0.706260079908128,-1.32308459655648
0.72681357397727,-1.341834775812
0.747367068046411,-1.36058583927962
0.767920562115553,-1.37933929849596
0.788474056184694,-1.39809666499765
0.809027550253836,-1.41685945032131
0.829581044322978,-1.43562916600356
0.850134538392119,-1.45440732358103
0.870688032461261,-1.47319543459034
0.891241526530402,-1.49199501056811
0.911795020599544,-1.51080756305096
0.932348514668685,-1.52963460357552
0.952902008737827,-1.54847764367841
0.973455502806968,-1.56733819489625
0.99400899687611,-1.58621776876566
1.01456249094525,-1.60511787682327
1.03511598501439,-1.62404003060569
1.05566947908353,-1.64298574164956
1.07622297315268,-1.6619565214915
1.09677646722182,-1.68095388166812
1.11732996129096,-1.69997933371605
1.1378834553601,-1.71903438917191
1.15843694942924,-1.73812055957232
1.17899044349838,-1.75723935645392
1.19954393756753,-1.77639229135331
1.22009743163667,-1.79558087580712
1.24065092570581,-1.81480662135199
1.26120441977495,-1.83407103952451
1.28175791384409,-1.85337564186133
1.30231140791323,-1.87272193989906
1.32286490198238,-1.89211144517433
1.34341839605152,-1.91154566922375
1.36397189012066,-1.93102601070487
1.3845253841898,-1.95047650058884
1.40507887825894,-1.96983943224424
1.42563237232808,-1.9891269048978
1.44618586639722,-2.00835101777622
1.46673936046637,-2.0275238701062
1.48729285453551,-2.04665756111446
1.50784634860465,-2.06576419002772
1.52839984267379,-2.08485585607267
1.54895333674293,-2.10394465847602
1.56950683081207,-2.1230426964645
1.59006032488122,-2.14216206926481
1.61061381895036,-2.16131487610365
1.6311673130195,-2.18051321620774
1.65172080708864,-2.19976918880379
1.67227430115778,-2.21909489311851
1.69282779522692,-2.23850242837861
1.71338128929607,-2.25800389381079
1.73393478336521,-2.27761138864178
1.75448827743435,-2.29743989917623
1.77504177150349,-2.31766491861673
1.79559526557263,-2.33819804083663
1.81614875964177,-2.35894256063337
1.83670225371091,-2.3798017728044
1.85725574778006,-2.40067897214715
1.8778092418492,-2.42147745345907
1.89836273591834,-2.44210051153759
1.91891622998748,-2.46245144118015
1.93946972405662,-2.4824335371842
1.96002321812576,-2.50195009434717
1.98057671219491,-2.5209044074665
2.00113020626405,-2.53922878393319
2.02168370033319,-2.55762758190411
2.04223719440233,-2.57636017646505
2.06279068847147,-2.59532175855346
2.08334418254061,-2.61440751910675
2.10389767660975,-2.63351264906238
2.1244511706789,-2.65253233935776
2.14500466474804,-2.67136178093033
2.16555815881718,-2.68989616471752
2.18611165288632,-2.70803068165677
2.20666514695546,-2.72566052268549
2.2272186410246,-2.74269586591926
2.24777213509375,-2.75974275248945
2.26832562916289,-2.77709163992897
2.28887912323203,-2.79464496795992
2.30943261730117,-2.81230517630438
2.32998611137031,-2.82997470468444
2.35053960543945,-2.84755599282218
2.3710930995086,-2.8649514804397
2.39164659357774,-2.88206360725906
2.41220008764688,-2.89879495800086
2.43275358171602,-2.91520013959824
2.45330707578516,-2.93147412592557
2.4738605698543,-2.9477525935309
2.49441406392344,-2.96417121896232
2.51496755799259,-2.98086567876789
2.53552105206173,-2.99797164949568
2.55607454613087,-3.01562480769378
2.57662804020001,-3.0339466965197
2.59718153426915,-3.05250243007311
2.61773502833829,-3.07112331284325
2.63828852240744,-3.08993513441572
2.65884201647658,-3.10906368437611
2.67939551054572,-3.12863475231001
2.69994900461486,-3.14877412780301
2.720502498684,-3.16960760044072
2.74105599275314,-3.19062173123388
2.76160948682228,-3.21131204204504
2.78216298089143,-3.23183373482456
2.80271647496057,-3.25234202251553
2.82326996902971,-3.27299211806104
2.84382346309885,-3.2939392344042
2.86437695716799,-3.31533736678528
2.88493045123713,-3.33606960953435
2.90548394530628,-3.35556605867372
2.92603743937542,-3.37456955071708
2.94659093344456,-3.39382292217809
2.9671444275137,-3.41404567754006
2.98769792158284,-3.43456408463133
3.00825141565198,-3.45473015997275
3.02880490972113,-3.47451046647308
3.04935840379027,-3.49387156704108
3.06991189785941,-3.51278002458551
3.09046539192855,-3.53120240201514
3.11101888599769,-3.54931989487375
3.13157238006683,-3.56771974743365
3.15212587413597,-3.58622356350258
3.17267936820512,-3.60459170337945
3.19323286227426,-3.62258452736315
3.2137863563434,-3.63996239575259
3.23433985041254,-3.65657069430004
3.25489334448168,-3.67436001671891
3.27544683855082,-3.69353377253452
3.29600033261997,-3.71315308103638
3.31655382668911,-3.73227906151399
3.33710732075825,-3.75034319085345
3.35766081482739,-3.76950593653885
3.37821430889653,-3.78996076605008
3.39876780296567,-3.81130678326692
3.41932129703482,-3.83314309206914
3.43987479110396,-3.85506879633652
3.4604282851731,-3.87668299994884
3.48098177924224,-3.89766018604844
3.50153527331138,-3.91937291707728
3.52208876738052,-3.94218513940047
3.54264226144966,-3.96571828169281
3.56319575551881,-3.98959377262908
3.58374924958795,-4.01343304088407
3.60430274365709,-4.03685751513258
3.62485623772623,-4.05963376354619
3.64540973179537,-4.08265794159267
3.66596322586451,-4.10608257204158
3.68651671993366,-4.12981823450442
3.7070702140028,-4.15377550859272
3.72762370807194,-4.17786497391801
3.74817720214108,-4.20199721009179
3.76873069621022,-4.2260827967256
3.78928419027936,-4.25003231343096
3.8098376843485,-4.27375633981937
3.83039117841765,-4.29726680200977
3.85094467248679,-4.32085228551125
3.87149816655593,-4.34453281045686
3.89205166062507,-4.36830259560781
3.91260515469421,-4.39215585972531
3.93315864876335,-4.41608682157057
3.9537121428325,-4.4400896999048
3.97426563690164,-4.46415871348921
3.99481913097078,-4.48828808108501
4.01537262503992,-4.51247202145342
4.03592611910906,-4.53670475335563
4.0564796131782,-4.56098049555287
4.07703310724735,-4.58529346680634
4.09758660131649,-4.60963788587725
4.11814009538563,-4.63400797152681
4.13869358945477,-4.65839794251624
4.15924708352391,-4.68280201760674
4.17980057759305,-4.70721441555952
4.2003540716622,-4.7316293551358
4.22090756573134,-4.75604105509678
4.24146105980048,-4.78044373420367
4.26201455386962,-4.80483161121768
4.28256804793876,-4.82919890490003
4.3031215420079,-4.85353983401193
4.32367503607704,-4.87784861731458
4.34422853014619,-4.90211947356919
4.36478202421533,-4.92634662153698
4.38533551828447,-4.95052427997916
4.40588901235361,-4.97464666765692
