,0,1
0,25.265,25.043
1,-57.131,-56.953
2,-2.0063,-1.9802
3,-0.012061,-0.011843
4,-0.00010753,-0.00010587
5,0.11799,0.11673
6,0.08634,0.085674
7,-5.0899e-05,-5.3069e-05
8,5.4231e-07,-4.8959e-07
