,0,1
0,26.346,26.133
1,-65.366,-65.163
2,-2.392,-2.3809
3,-0.015922,-0.015877
4,-0.00014825,-0.00014783
5,0.14295,0.14269
6,0.1049,0.10479
7,-8.0098e-05,-8.0263e-05
8,-2.8438e-06,-2.8736e-06
