,0,1
0,23.864,23.946
1,-52.287,-52.329
2,-1.7406,-1.7383
3,-0.0095389,-0.0094454
4,-8.0832e-05,-7.9942e-05
5,0.10385,0.10359
6,0.0763,0.076133
7,-5.9665e-05,-6.0008e-05
8,-2.7343e-06,-2.3783e-06
