,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,7.1629,6.7072,6.9034,6.735,6.8544,6.7592,6.7238,6.7452,6.6701,6.7076,6.7545,6.8287,6.7379,6.7928,6.7657,6.7195,6.7668,6.7123,6.7156
1,-14.436,-13.968,-14.169,-13.975,-14.091,-14.024,-13.979,-14.0,-13.922,-13.969,-14.008,-14.083,-13.992,-14.048,-14.02,-13.975,-14.025,-13.969,-13.972
2,-0.27253,-0.28517,-0.27653,-0.27879,-0.27005,-0.26947,-0.27339,-0.27877,-0.27764,-0.27195,-0.27746,-0.27715,-0.27702,-0.27644,-0.27604,-0.27628,-0.27497,-0.27521,-0.27482
3,-0.00010081,-0.00011196,-0.00010008,-0.00010788,-0.00010321,-9.9811e-05,-0.00010139,-0.00010457,-0.0001037,-0.00010018,-0.00010545,-0.00010392,-0.00010412,-0.00010354,-0.00010352,-0.00010325,-0.00010243,-0.00010361,-0.00010267
4,-1.7826e-09,-2.6645e-09,-2.7961e-09,-3.5295e-09,-2.2075e-09,-2.3964e-09,-2.9745e-09,-2.3449e-09,-2.5613e-09,-2.0418e-09,-2.9724e-09,-1.8918e-09,-2.865e-09,-2.2952e-09,-2.6487e-09,-2.2573e-09,-2.8135e-09,-2.2148e-09,-2.73e-09
5,0.025266,0.025235,0.025498,0.026665,0.026164,0.026285,0.026144,0.025922,0.025919,0.025842,0.025913,0.025857,0.025959,0.025982,0.026009,0.025968,0.025948,0.025953,0.025949
6,0.018407,0.018395,0.018628,0.019509,0.019139,0.019308,0.019173,0.019038,0.019043,0.01901,0.019021,0.018996,0.019064,0.019067,0.019084,0.019058,0.019057,0.019062,0.019058
7,-7.6635e-06,-8.418e-06,-8.4526e-06,-6.3744e-06,-6.8158e-06,-7.5428e-06,-7.4138e-06,-7.6749e-06,-7.8712e-06,-8.3977e-06,-7.8715e-06,-8.1725e-06,-7.8874e-06,-7.7644e-06,-7.718e-06,-7.7342e-06,-7.9606e-06,-7.9402e-06,-7.9676e-06
