,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,3.8901,3.2853,2.8682,2.8461,3.08,2.6196,2.7607,2.6739,2.6896,3.0899,2.6485,2.8251,2.8089,2.5711,2.8445,2.7974,2.7709,2.8494,2.7211,2.8441
1,-20.665,-20.195,-19.666,-19.672,-19.873,-19.454,-19.572,-19.527,-19.525,-19.907,-19.472,-19.64,-19.638,-19.409,-19.658,-19.631,-19.592,-19.676,-19.546,-19.665
2,-0.9962,-0.84649,-0.93522,-0.88928,-0.95901,-0.90445,-0.92917,-0.88795,-0.90711,-0.92329,-0.91511,-0.92528,-0.91324,-0.90372,-0.92732,-0.90692,-0.91996,-0.91488,-0.91574,-0.92068
3,-0.001216,-0.0010454,-0.0010968,-0.0010836,-0.0011712,-0.0010999,-0.0011238,-0.0010202,-0.0011008,-0.0011517,-0.0011017,-0.0011591,-0.0011034,-0.0010887,-0.0011329,-0.0011131,-0.001123,-0.0011177,-0.0011231,-0.0011394
4,-1.9651e-08,-1.7714e-08,-1.8149e-08,-1.7952e-08,-2.2636e-08,-1.968e-08,-1.8982e-08,-1.6974e-08,-1.7712e-08,-1.9265e-08,-2.0161e-08,-2.0149e-08,-1.9283e-08,-1.8704e-08,-1.8991e-08,-2.0467e-08,-1.8357e-08,-1.9198e-08,-1.8967e-08,-1.9044e-08
5,2.027,1.9778,1.9895,1.987,1.9889,1.9704,1.9801,1.9853,1.9815,1.9788,1.9778,1.9794,1.981,1.9801,1.9801,1.9802,1.9804,1.98,1.9796,1.9798
6,0.23729,0.26155,0.23345,0.22996,0.24787,0.23934,0.24095,0.23747,0.2423,0.24151,0.23962,0.2397,0.24127,0.24045,0.24054,0.24003,0.24008,0.24024,0.24055,0.2405
7,0.015187,0.015449,0.0155,0.01062,0.012818,0.014137,0.013374,0.012619,0.011728,0.013322,0.012879,0.012554,0.012289,0.012544,0.012464,0.012846,0.012569,0.012478,0.012381,0.01232
8,0.0041071,0.0024669,0.0039261,0.0059906,0.0053097,0.0020863,0.0031698,0.0035612,0.0055046,0.0034934,0.003771,0.004122,0.004553,0.0041765,0.004248,0.0038146,0.004098,0.0042324,0.0043527,0.0044312
9,9.5929e-05,3.4702e-05,-4.466e-05,-1.7867e-05,4.1277e-05,6.0575e-05,0.00016769,0.00022086,-2.5191e-05,0.00013303,0.00011567,0.00013822,9.9988e-05,0.00012266,0.00013137,0.0001614,0.0001556,0.00014307,0.0001417,0.00014482
10,2.8312e-05,6.0951e-05,4.5018e-05,1.3089e-05,5.206e-05,1.8048e-06,1.7663e-05,2.9698e-05,7.4418e-06,7.3935e-06,2.2602e-05,8.8765e-07,2.5942e-07,3.9411e-06,3.2712e-06,4.5561e-06,2.5152e-06,3.5004e-06,3.266e-06,3.1197e-06
11,3.4447e-05,3.7238e-06,4.7085e-05,1.3457e-06,5.4053e-06,,6.634e-06,6.2957e-06,,,2.8644e-06,,,,,,,,,
12,-2.4843e-06,,2.1109e-05,,,,,,,,,,,,,,,,,
13,,,-1.4971e-05,,,,,,,,,,,,,,,,,
14,,,-5.7759e-06,,,,,,,,,,,,,,,,,
