,0,1
0,775.53,774.27
1,-790.42,-789.32
2,-33.203,-33.027
3,-0.78044,-0.77723
4,-0.011844,-0.012102
5,2.1866,2.2004
6,0.038985,0.037537
7,0.021927,0.021966
8,-0.00068776,-0.00091103
9,0.00063508,0.00074629
10,1.5452e-05,1.462e-05
11,1.568e-05,2.0415e-05
12,1.3295e-05,4.6906e-06
13,-2.7165e-07,
