,0,1,2
0,545.31,545.14,544.05
1,-545.61,-545.41,-544.58
2,-31.929,-31.857,-31.608
3,-0.43934,-0.44167,-0.43374
4,-0.0025436,-0.0024208,-0.0023993
5,1.5203,1.4466,1.467
6,0.02584,0.025691,0.025487
7,0.015205,0.014751,0.01485
8,-0.00011522,-0.00010902,-0.00011125
9,7.6029e-06,4.1888e-06,1.8278e-06
10,8.9419e-06,,1.0217e-05
11,,,1.4447e-05
12,,,1.9919e-06
